text_without_tags,freq
иной слово,1944
ход исследование,1944
хронический боль,1943
таблица таблица,1942
год том,1942
значимый снижение,1942
увеличение продолжительность,1940
научный работа,1940
ранний этап,1938
молодая человек,1933
перенести имя,1932
быть зафиксировать,1932
влияние различный,1930
промышленный политика,1929
входящая состав,1929
развитие имя,1928
доход население,1928
гипертония ага,1927
хс лпвп,1927
существенный роль,1926
пациент хобласть,1925
уменьшение количество,1925
отдалённый период,1924
современный условие,1924
подход лечение,1923
который показать,1921
однако несмотря,1921
принимать внимание,1919
срок наблюдение,1918
мочь возникать,1918
пациент ожирение,1917
достоверно выше,1917
мг мг,1917
сравнение год,1916
федеральный бюджет,1915
нед нед,1915
пациент принимать,1915
механизм формирование,1915
весь ещё,1914
мировой экономика,1914
низкий значение,1914
принять считать,1913
зависимость уровень,1913
включить исследование,1913
мкг мл,1911
позволять выявить,1911
систолический диастолический,1910
возрастать неблагоприятный,1909
национальный безопасность,1909
хозяйствовать субъект,1908
коронарный атеросклероз,1906
пациент иметь,1906
приходить вывод,1900
пациент возраст,1900
больной рак,1900
колоректальный рак,1900
аналогичный показатель,1900
центральный банк,1899
дыхательный недостаточность,1898
государственный расход,1898
схема лечение,1898
закон фз,1898
часто встречаться,1897
отрицательный влияние,1895
быть впервые,1891
далее яльност,1888
орган система,1885
рак желудок,1885
препарат который,1885
существовать несколько,1885
недостаточность хсн,1884
наш е,1882
далее наш,1882
результат клинический,1882
работа рассматриваться,1881
среднее год,1880
пациент хбп,1880
цель дать,1878
коллаген тип,1878
хс лнп,1878
год стать,1878
многие исследователь,1875
мочь наблюдаться,1875
страна год,1874
стенка сосуд,1874
проводить терапия,1873
толщина стенка,1872
значение который,1871
исследование исследование,1871
год однако,1868
далее метр,1866
год появиться,1866
искусственный кровообращение,1863
комплексный терапия,1863
система координата,1862
темп экономический,1860
который обладать,1860
соответствие рекомендация,1859
уд мина,1859
клинический значение,1859
дать модель,1858
мужчина возраст,1857
разный тип,1857
сравнение больной,1857
начало терапия,1856
год плата,1855
группа население,1854
развитие который,1850
защита право,1849
распространённость ага,1849
сравнение исходный,1848
мочь происходить,1848
внеклеточный матрикс,1847
требовать дальнейший,1846
разный уровень,1846
теоретический модель,1846
ответ терапия,1845
снижение потребление,1845
нарушение углеводный,1845
ряд фактор,1844
пациент иметь,1843
быть обусловить,1843
важный задача,1842
широкий диапазон,1842
развитие тяжёлый,1841
согласоваться результат,1841
играть роль,1841
ведущий причина,1840
исследование выявить,1839
активность фермент,1838
средний продолжительность,1837
исследовать группа,1836
иметь вид,1835
скорость кровоток,1835
ключевой фактор,1835
развитие хронический,1834
широкий круг,1834
кровеносный сосуд,1833
весь группа,1833
государственный служащий,1833
правительство российский,1832
знание умение,1831
анализ быть,1831
программа развитие,1829
диабет го,1828
год страна,1828
прогностический значимость,1828
введение препарат,1826
включение исследование,1826
постановление правительство,1826
миллиард год,1824
использование препарат,1824
желудочек лж,1823
разный степень,1823
который позволить,1823
высокий стоимость,1823
приводить нарушение,1823
вт метр,1818
сад мм,1817
исследование явиться,1817
смертность население,1816
гипертрофия левый,1816
количество пациент,1816
мочь играть,1816
транспортный средство,1814
снижение содержание,1814
федеральный округа,1813
характеризоваться высокий,1813
быть посвятить,1811
место занимать,1809
здоровье население,1808
мнение ряд,1807
год сша,1806
заболевание лёгкое,1806
сосудистый сопротивление,1805
инфекционный процесс,1805
год результат,1805
врождённый порок,1804
трансплантация почка,1804
различный аспект,1802
давать основание,1802
согласно современный,1801
соавт быть,1801
государственный регулирование,1800
данные год,1799
описать выше,1798
диаметр мм,1798
ребёнок взрослый,1797
необходимость проведение,1796
проблема связанный,1795
цель задача,1794
трансплантация печень,1792
длительный применение,1791
оценка тяжесть,1790
мочевой кислота,1790
разный вид,1784
сердечный смерть,1784
условие который,1784
данные различный,1783
антикоагулянтный терапия,1782
различный автор,1782
год среди,1781
последующий год,1780
привести выше,1779
являться использование,1779
представить результат,1779
миллион том,1779
питательный среда,1779
б литр,1778
мм мм,1778
уровень смертность,1776
стенка лж,1775
число который,1774
сердечный мышца,1774
антибактериальный препарат,1773
существенный различие,1773
который получать,1772
психический расстройство,1772
здоровый доброволец,1770
хозяйственный деятельность,1770
экономический эффективность,1769
низкий риск,1769
ный ди,1768
верхний граница,1768
время весь,1768
жизнь человек,1767
выше сравнение,1766
основание дать,1766
бухгалтерский учёт,1765
лекарственный терапия,1764
год далее,1763
год это,1762
развитие ага,1762
лежать основа,1761
это позволить,1760
начало заболевание,1759
тенденция снижение,1759
пропускной способность,1758
заболевание сердце,1757
острый нарушение,1756
свой род,1756
генетический фактор,1755
наблюдение год,1755
инфляционный ожидание,1755
клеточный линия,1753
являться эффективный,1753
экономический социальный,1753
который способствовать,1752
значительный число,1752
основный источник,1752
рост цена,1750
источник составить,1750
доля пациент,1750
повышение температура,1749
ранний ра,1749
плохой прогноз,1748
плацебо-контролировать исследование,1748
функциональный нарушение,1746
миллион доллар,1746
клетка который,1745
президент российский,1744
общий вид,1744
эффективность деятельность,1743
исследование участие,1742
табла таблица,1742
управленческий решение,1742
нейронный сеть,1741
который следовать,1741
атопический дерматит,1740
блокатор рецептор,1740
верхний дыхательный,1737
ряд страна,1736
около год,1736
это вид,1735
играть ключевой,1735
верхний часть,1735
конкурентный преимущество,1735
использование дать,1734
республика дагестан,1734
весь уровень,1734
кемеровский область,1734
составлять весь,1731
год рис,1731
рекомендация европейский,1731
опубликовать год,1730
который участвовать,1730
различный заболевание,1730
недоношенный ребёнок,1729
это отношение,1729
также иметь,1729
время исследование,1729
функция левый,1729
образовательный организация,1728
этиологический фактор,1728
сывороточный уровень,1727
образовательный услуга,1723
новый метод,1722
многий исследование,1721
существенный изменение,1720
долгосрочный перспектива,1720
доказательный база,1720
результат деятельность,1717
многий случай,1716
высокий вероятность,1715
диастолический ада,1714
пациент мочь,1714
быть иметь,1714
нормативный документ,1713
провести анализ,1711
препарат выбор,1711
социальный сеть,1709
е сут,1708
год больной,1706
быть разделить,1706
государственный поддержка,1705
экономический система,1703
таблица результат,1700
контроль качество,1699
коэффициент корреляция,1699
весь остальной,1697
б год,1697
среди ребёнок,1696
смертность больной,1696
особый место,1696
связь уровень,1695
выброс левый,1694
больной сахарный,1693
интеллектуальный собственность,1693
недавно быть,1692
мес год,1692
направление развитие,1691
уровень креатинин,1691
проявление заболевание,1691
расчёт автор,1690
западный сибирь,1690
быть сопоставимый,1689
год дать,1689
страна высокий,1688
течение сутки,1688
показатель характеризовать,1688
пульсовый волна,1688
заболевание мочь,1687
перенести инфаркт,1687
число число,1686
оказывать существенный,1686
область год,1685
система организм,1684
культура клетка,1683
метод позволять,1682
температура воздух,1682
существовать ряд,1681
который представить,1681
год миллион,1680
пациент различный,1680
сравнение контроль,1678
являться высокий,1678
различный страна,1676
основной цель,1676
рис представить,1674
тучный клетка,1674
являться предиктор,1673
год показатель,1671
рост развитие,1671
хронический воспалительный,1669
указанный выше,1669
медиатор воспаление,1669
морфологический изменение,1668
дать год,1668
год сравнение,1668
результат получить,1668
экономический теория,1667
линия терапия,1667
лекарственный форма,1666
развитие российский,1666
установление диагноз,1664
приверженность лечение,1663
позволять использовать,1663
который стать,1662
ранее провести,1661
б рис,1661
получить дать,1661
основный задача,1660
помощь программа,1660
больной год,1659
полиорганный недостаточность,1659
наиболее перспективный,1658
широко распространить,1656
являться основной,1656
снижение скф,1656
развитие страна,1655
жизненно важный,1655
который осуществляться,1654
том метр,1654
опубликовать результат,1654
заболевание почка,1654
активный участие,1653
также наличие,1652
характеристика пациент,1652
лечение острый,1651
свой деятельность,1651
механический свойство,1650
хронический почечный,1649
жизнь население,1649
быть проанализировать,1649
восточный европа,1648
исследование цель,1648
россия быть,1648
страна страна,1648
способствовать повышение,1647
решение который,1647
употребление алкоголь,1647
длительность заболевание,1647
больной оа,1646
большой интерес,1645
литература описать,1642
увеличение размер,1641
соавт который,1641
нуклеотидный последовательность,1641
дефицит витамин,1640
прошлое столетие,1639
симптом заболевание,1639
площадь поверхность,1639
метр е,1638
основный часть,1637
два группа,1637
пациент получать,1636
практический применение,1636
минздрав россия,1636
том год,1636
причина это,1635
определяться формула,1634
фиксировать комбинация,1633
исход заболевание,1632
ммоль сут,1632
микроциркуляторный русло,1632
большой роль,1631
периферический артерия,1631
состав который,1631
гибель клетка,1630
острый фаза,1629
тип клетка,1628
верхний нижний,1628
который заключаться,1627
группа р,1627
продовольственный безопасность,1627
частота осложнение,1627
дать область,1627
молодой год,1626
сантиметр рисунок,1626
верхний конечность,1625
клинический ситуация,1625
главный причина,1625
который наблюдаться,1624
волна нм,1623
проводить помощь,1623
ткань уровень,1622
находиться предел,1620
снижение общий,1620
повышение содержание,1620
начало год,1619
инвестиционный проект,1619
состояние который,1616
физический лицо,1615
нестабильный стенокардия,1614
дать который,1614
ангиотензинпревращать фермент,1613
исходный значение,1613
иметь тенденция,1613
мочь вызвать,1613
внутренний рынок,1611
роль формирование,1611
биологический препарат,1611
почечный артерия,1609
коронарный шунтирование,1609
деятельность который,1609
быть направить,1609
каждый конкретный,1608
риска смерть,1607
международный организация,1607
препарат быть,1605
увеличение доля,1603
аллергический реакция,1602
иметь важный,1602
заболевание также,1602
дать влияние,1602
частота гц,1601
математический моделирование,1601
однако исследование,1601
функция который,1601
человек быть,1601
цепной реакция,1600
региональный уровень,1600
цель наш,1600
который возникать,1600
беременный женщина,1599
привести табла,1599
функция сердце,1599
органический вещество,1598
отношение шанс,1598
суставный хрящ,1597
значимый фактор,1597
тяжесть течение,1596
благоприятный условие,1595
год возраст,1595
тысяча том,1594
дистальный отдел,1594
это объясняться,1593
самый частый,1593
анализ влияние,1592
обратить внимание,1590
консервативный лечение,1590
год группа,1589
таблица динамик,1588
страна снг,1588
клапан сердце,1588
промежуток время,1588
положительный отрицательный,1587
режим работа,1587
сосудистый заболевание,1587
изучение эффективность,1586
коронарный вмешательство,1586
высокий качество,1584
который год,1582
показатель быть,1582
промежуточный товар,1581
иметь низкий,1580
е наш,1580
поражение лёгкое,1580
стратегия стратегия,1580
грудной вскармливание,1580
дисфункция левый,1579
выразить снижение,1579
национальный экономика,1579
красный волчанка,1579
следовать рассматривать,1578
год начало,1578
право человек,1577
иностранный инвестиция,1577
трудовой деятельность,1577
последний исследование,1576
развитие инфаркт,1576
модель быть,1576
вод ст,1576
который соответствовать,1575
значение индекс,1575
неравенство доход,1574
внезапный сердечный,1574
острый почечный,1574
большинство страна,1574
дисфункция лж,1573
больший часть,1573
иса следование,1573
сут год,1573
год москва,1573
сделать вывод,1572
анализ показать,1572
широкий использование,1571
английский язык,1571
позволять определить,1571
заболевание печень,1570
заболевание год,1570
представить работа,1569
центральный азия,1566
рекомендация диагностик,1566
случай тысяча,1565
эффект препарат,1564
комплексный лечение,1564
клетка кровь,1564
данные автор,1563
принять участие,1563
снижение число,1563
цель повышение,1562
литр год,1562
лечение хронический,1561
снижение показатель,1561
показать высокий,1561
протяжение год,1560
случай пациент,1560
хороший переносимость,1560
научный сотрудник,1559
вследствие это,1559
лечение быть,1558
часть пациент,1557
показать пациент,1556
антагонист рецептор,1556
банковский сектор,1556
зарубежный литература,1555
мочь представить,1555
результат измерение,1554
больной высокий,1554
болезнь альцгеймер,1552
тяжёлый степень,1552
скорость движение,1551
повышенный риска,1550
рост заболеваемость,1550
молочный железо,1549
современный исследование,1549
пациент старший,1549
российский рынок,1548
имя наш,1548
быть исследовать,1548
поражение печень,1547
иммуносупрессивный терапия,1546
назначение препарат,1546
дать позволять,1546
лицо старший,1545
лицо год,1544
терапевтический эффект,1544
медицинский организация,1544
участие пациент,1544
регион страна,1544
счёт увеличение,1543
го го,1543
государственный орган,1542
метод быть,1542
финансовый сектор,1542
представляться возможный,1541
наблюдение больной,1540
температура тело,1540
уровень ил,1539
уменьшение частота,1539
группа который,1538
год наблюдаться,1538
группа препарат,1538
клетка мочь,1536
литр мина,1536
снижение масса,1535
федеральный государственный,1535
соответствие который,1534
метод расчёт,1534
периоперационный период,1534
весь этап,1533
группа дексмедетомидин,1533
работа изучение,1532
нижний часть,1532
общий уровень,1532
негативный последствие,1532
ген устойчивость,1532
достаточно большой,1531
интерлейкина ил,1531
применение различный,1531
это являться,1530
наш том,1530
поставить задача,1530
заработный плат,1529
профессиональный подготовка,1529
предыдущий исследование,1529
начало век,1528
который требовать,1527
толерантность глюкоза,1527
составной часть,1526
снижение качество,1526
искусственный вентиляция,1525
отрицательный весь,1524
приоритетный направление,1524
течение болезнь,1524
ацетилсалициловый кислота,1524
являться ведущий,1524
подростковый возраст,1524
задача который,1524
угол наклон,1524
предиктор развитие,1524
уменьшение число,1523
страна ес,1523
влияние фактор,1523
газовый смесь,1522
южный корея,1521
липопротеид низка,1520
год соответственно,1520
временной интервал,1520
частота рецидив,1519
правовой акт,1519
основный группа,1518
исследование это,1517
приводить значительный,1517
составлять среднее,1517
мм число,1516
базальный мембрана,1515
составлять случай,1515
прогноз пациент,1515
условие развитие,1515
больной имя,1515
тысяча год,1514
клинический форма,1514
однако это,1514
рассматриваться качество,1513
провести анализ,1513
порок развитие,1513
российский академия,1512
который характерный,1511
существенно выше,1509
желудочковый тахикардия,1509
существенный снижение,1508
составлять менее,1508
сантиметр вод,1508
быть поставить,1508
развитие система,1507
физический развитие,1507
фактор являться,1506
том б,1506
часть который,1505
задача являться,1505
низкий показатель,1503
клетка также,1503
вирусный гепатит,1503
активность ра,1503
весь видимость,1502
тяжесть заболевание,1502
соответственно р,1501
счёт снижение,1501
следовать подчеркнуть,1501
высокий учебный,1500
который использовать,1500
течение длительный,1499
исследование позволять,1499
обследование больной,1498
отделение реанимация,1498
общественный благо,1498
возможный причина,1497
количество больной,1497
сравнение здоровый,1497
б б,1497
рак почка,1496
курс рубль,1495
наблюдаться пациент,1495
метастатический поражение,1494
провести год,1494
дробный сантиметр,1493
быть взять,1493
общий анестезия,1493
позволить выявить,1492
смерть больной,1492
больной тяжёлый,1491
встречаться чаща,1490
нервный волокно,1488
связать высокий,1488
соединить штат,1487
автор статья,1487
это время,1487
вегетативный нервный,1487
мг мл,1486
больной окс,1485
случай являться,1485
курс лечение,1485
спустя год,1484
напрячь состояние,1483
который вызывать,1483
очень важный,1482
водный раствор,1482
финансовый ресурс,1482
уровень потребление,1482
получить помощь,1481
поражение сердце,1480
глубина метр,1480
актуальный задача,1479
год являться,1479
объём производство,1479
быть способствовать,1478
когнитивный расстройство,1478
аналогичный дать,1478
бактериальный инфекция,1477
позволять снизить,1477
государственный гражданский,1477
это происходить,1476
глюкоза кровь,1476
ген который,1476
причина смертность,1476
создание условие,1475
случайный величина,1474
дать эффективность,1474
значительный повышение,1473
повреждать действие,1473
летний период,1473
функция миокард,1473
год российский,1472
являться метод,1471
семейный анамнез,1471
тесный связь,1471
респираторный инфекция,1470
наряду это,1470
время год,1470
общий численность,1470
право собственность,1470
здоровый донор,1469
процесс являться,1468
это касаться,1468
являться отсутствие,1466
восстановление функция,1465
центральный часть,1465
отрицательный результат,1464
государственный контроль,1463
должный стать,1462
область ку,1462
получать лечение,1462
тенденция увеличение,1462
гражданский общество,1462
который наиболее,1461
международный стандарт,1461
конечный продукт,1461
современный общество,1460
дать представить,1460
достаточный количество,1460
иметься дать,1459
новый подход,1458
срб мг,1458
анализ кровь,1456
уровень гемоглобин,1456
методика расчёт,1456
средний величина,1455
этап исследование,1455
ремоделирование миокард,1455
среди причина,1454
время проведение,1454
плоскоклеточный рак,1454
среда который,1454
килограмм масса,1454
эндотелиальный дисфункция,1454
свёртывание кровь,1454
система оценка,1452
пролиферация клетка,1452
вопрос связанный,1452
решение система,1452
пять год,1452
национальный валюта,1452
территория россия,1450
различие частота,1450
поражение кожа,1450
экспериментальный клинический,1449
метод решение,1449
натрийуретический пептид,1449
развитие регион,1449
мужской полый,1448
количество исследование,1448
составлять соответственно,1448
проблема который,1447
однако следовать,1447
повышенный экспрессия,1447
различие показатель,1446
тело имт,1446
использоваться метод,1446
мочь возникнуть,1446
трансформировать фактор,1446
также показать,1445
структура который,1445
трансплантация сердце,1445
фактор транскрипция,1445
ранний выявление,1444
желудочковый аритмия,1444
течение первое,1444
х х,1443
наш плата,1442
новое поколение,1442
выше пациент,1441
лабораторный исследование,1441
решение дать,1441
год отмечаться,1440
дать система,1439
полимеразный цепной,1439
московский область,1439
ингаляционный анестетик,1438
уровень безработица,1438
оставаться открытый,1438
случай смерть,1437
весь жизнь,1437
поставить цель,1436
разделить группа,1436
боль ных,1436
сравнение результат,1435
плацебоконтролировать исследование,1435
литр литр,1434
быть диагностировать,1434
свой собственный,1432
мембрана клетка,1432
значительный влияние,1432
выступать качество,1431
также снижение,1431
эндопротезирование коленный,1431
быть предпринять,1431
часто использоваться,1430
иметь следующий,1429
северный кавказ,1429
развитие фп,1428
уровень который,1428
препарат мочь,1427
это план,1427
результат использование,1427
который показать,1426
различный регион,1426
месяц год,1426
функция лёгкое,1425
группа составить,1424
рис показать,1424
работа выполнить,1424
интегральный показатель,1423
основный компонент,1423
стандартный методика,1423
мочь сопровождаться,1423
сосудистый русло,1422
показать рис,1422
нормальный распределение,1422
год количество,1421
федеральный служба,1420
небольшой число,1420
который состоять,1420
страна регион,1420
различный способ,1419
многое зависеть,1418
фактор способствовать,1418
осложнение сторона,1418
важный являться,1418
обработка результат,1418
должный иметь,1417
методический рекомендация,1417
уровень заболеваемость,1416
умение навык,1416
работа посвятить,1415
горный порода,1414
зарубежный исследование,1413
некоторый работа,1413
ближний год,1412
наблюдаться снижение,1412
отдельный вид,1412
следовать считать,1412
год автор,1411
метод основать,1411
клинический характеристика,1411
эффективность работа,1411
время оставаться,1410
регрессионный анализ,1410
септический шок,1408
ростовый фактор,1408
рубль год,1408
также дать,1408
трудовой ресурс,1408
опухоль фно,1406
исследование частота,1404
некоторые данные,1404
многий год,1404
сократительный функция,1404
рис схема,1403
толерантность физический,1403
система мочь,1402
выбор оптимальный,1402
новый зеландия,1402
артериальный кровь,1402
острый имя,1402
статистический значимость,1402
рыночный экономика,1401
система также,1401
сопровождаться увеличение,1400
год источник,1400
распространение получить,1400
важный аспект,1399
клетка эндотелий,1399
лазерный излучение,1399
изменение концентрация,1398
год иметь,1398
имя метр,1398
исследование включать,1397
весь исследование,1397
клинический исход,1397
также отметить,1396
финансовый развитие,1396
изменение показатель,1396
статистически достоверный,1395
ситуация который,1393
сектор мужчина,1393
советский союз,1393
дополнительный фактор,1393
кризис год,1393
быть построить,1393
зависимость степень,1392
найти отражение,1392
аортальный клапан,1391
год время,1391
год килограмм,1390
лабораторный показатель,1390
внимание исследователь,1389
двенадцатиперстный кишка,1389
который играть,1388
который содержимый,1388
показатель который,1388
смертность ссз,1388
это мочь,1387
клинический дать,1387
население страна,1386
том клетка,1386
отечественный литература,1386
однако весь,1385
обзор литература,1385
медицинский учреждение,1384
смертность пациент,1384
снижать уровень,1384
побочный реакция,1384
суточный мониторирование,1384
медицинский услуга,1384
дать автор,1383
являться единственный,1382
лечение профилактика,1382
эффект быть,1381
экономика страна,1381
чрескожный коронарный,1380
интенсивность боль,1380
год лечение,1379
нормативный правовой,1379
поражение сосуд,1379
стенокардия напряжение,1379
развитие личность,1379
следующий показатель,1379
зрительный нерв,1378
снижение скорость,1378
томография мрт,1377
единый мнение,1377
который способный,1377
снижение экспрессия,1376
малое таз,1376
различный исследование,1376
который проявляться,1375
сосудистый осложнение,1375
лечение ра,1375
зависимость наличие,1374
являться снижение,1373
жёлчный проток,1372
мкг килограмм,1372
снижение функция,1371
выше группа,1371
исследование подтверждать,1371
болезнь система,1371
американский ассоциация,1371
отмечаться снижение,1370
лишь случай,1370
клинический применение,1370
быть применить,1370
должностной лицо,1370
уровень значимость,1370
контроль надзор,1370
класс рекомендация,1369
оставаться неясный,1369
дать показатель,1369
позволять рассматривать,1369
год общий,1369
всемирный банка,1368
дать результат,1368
повышение экспрессия,1368
система гемостаз,1368
литр ц,1368
уровень жизнь,1367
возраст мес,1367
европейский рекомендация,1367
возможность развитие,1367
быть сформулировать,1366
липидный спектр,1365
однако последний,1365
являться необходимый,1365
маркер воспаление,1365
терапия быть,1364
основный механизм,1364
пациент находиться,1364
заболевание пациент,1363
двигательный активность,1363
литр хс,1362
клинический симптоматика,1362
проблема современный,1361
инфузионный терапия,1361
высокий смертность,1361
причина который,1360
сравнительный оценка,1359
подробно описать,1359
составлять тысяча,1359
системный красный,1359
исследование позволить,1359
обмен вещество,1357
мышечный ткань,1357
сопровождаться снижение,1356
онкологический больной,1356
синовиальный оболочка,1356
источник дать,1356
межжелудочковый перегородка,1355
ме й,1355
систолический дисфункция,1355
также высокий,1354
исследование проводить,1354
получить широкий,1354
различный группа,1353
реализация проект,1351
степень злокачественность,1351
полезный ископаемое,1350
приводить рост,1350
экспертный оценка,1350
дать свидетельствующий,1349
прогрессирование атеросклероз,1349
указ президент,1348
неблагоприятный фактор,1348
однако результат,1348
мочь получить,1348
таблица характеристика,1347
абсолютный значение,1347
результат ряд,1347
больной стабильный,1346
отдельный случай,1346
выделить следующий,1345
тело килограмм,1345
б льший,1345
медикаментозный лечение,1344
плечевой сустав,1344
включать пациент,1343
внешний фактор,1343
который часто,1342
злоупотребление алкоголь,1341
звено патогенез,1341
анализ получить,1341
кожный покров,1341
иметь существенный,1340
передача сигнал,1340
индивидуальный особенность,1340
тенденция развитие,1340
негативный воздействие,1340
работа представить,1340
задний стенка,1339
наиболее вероятный,1339
образовательный стандарт,1338
который иметься,1338
недавний время,1337
следовать также,1336
банковский система,1335
прогностический ценность,1335
составить тысяча,1335
реализация программа,1335
показать высокий,1335
плечевой артерия,1335
представить работа,1334
внедрение клинический,1334
который весь,1334
стратификация риска,1334
недостаточный эффективность,1333
синовиальный жидкость,1333
печёночный недостаточность,1332
малое средний,1332
исследование выявить,1332
квартал год,1332
это свидетельствовать,1331
проводить использование,1331
рассчитать зависимость,1331
наблюдательный исследование,1331
доза облучение,1330
способствовать увеличение,1330
предметный область,1330
который рассматриваться,1330
посвятить работа,1329
обеспечение безопасность,1328
два порядок,1328
домашний хозяйство,1328
популяция больной,1328
существенно отличаться,1327
пожилое больной,1326
первое случай,1325
быть рассчитать,1325
экономический литература,1324
пациент имя,1324
иной степень,1324
форма фп,1324
быть маленький,1324
таблица показатель,1323
повреждение ткань,1322
мочь объяснить,1322
р сравнение,1322
вклад развитие,1322
применение ингибитор,1322
серьёзный проблема,1321
государственный долг,1321
также ряд,1321
медицинский персонал,1321
страна быть,1320
почечный дисфункция,1319
старший возрастной,1319
госпитализация повод,1319
также показать,1318
тошнота рвота,1317
значительный роль,1316
пожилое старческий,1316
свидетельствовать высокий,1315
значение это,1315
автор основа,1315
заключение образ,1315
антиаритмический препарат,1314
проводиться исследование,1314
широко использовать,1314
голов шея,1313
данные воз,1313
финансовый институт,1312
матриксный металлопротеиназа,1311
часть больной,1311
стратегия лечение,1311
профиль безопасность,1311
некоторый страна,1310
значительно маленький,1310
абдоминальный ожирение,1310
рак предстательный,1310
протяжение весь,1310
активатор плазминоген,1309
автор исследование,1309
практически отсутствовать,1309
отличительный особенность,1309
тяжёлый металл,1308
дифференциальный диагностик,1308
серьёзный осложнение,1308
зарубежный исследователь,1308
изучить недостаточно,1307
большинство работа,1307
минимальный значение,1307
функция печень,1306
ввп душить,1306
относительно небольшой,1306
приводить формирование,1306
изменение который,1306
данный факт,1305
положительный динамик,1304
характеристика больной,1304
мг нед,1303
морфологический исследование,1302
депрессивный расстройство,1302
также способствовать,1302
свой время,1301
мнение эксперт,1301
витамин е,1301
следующий этап,1301
данный тип,1300
который принимать,1300
связь высокий,1299
контроль ада,1299
размер частица,1299
доступный литература,1299
автор также,1298
концентрация кровь,1298
существовать мнение,1298
мера увеличение,1297
результат мочь,1297
подход определение,1295
несмотря это,1294
почечный повреждение,1294
высокий скорость,1294
больной ас,1293
воспалительный изменение,1291
иметь возможность,1291
составить мес,1291
также работа,1290
ингибитор ангиотензинпревращать,1289
мировой практика,1289
число наш,1288
фондовый рынок,1288
наибольший степень,1288
год впервые,1287
пациент стабильный,1287
именно это,1286
мозговой инсульт,1286
развитие рак,1286
первичный чкв,1285
год случай,1285
развитие синдром,1285
крайне редко,1284
популяция пациент,1284
западный часть,1284
менее мм,1282
боков стенка,1281
критерий диагностика,1281
терминальный стадия,1281
данный препарат,1280
кривая филлипёс,1280
который обычно,1279
прямая зависимость,1279
опыт работа,1278
больший значение,1278
год работа,1278
взрослый ребёнок,1278
лицо молодой,1278
основа развитие,1277
весь тип,1277
применение это,1277
общий состояние,1277
внешний политика,1277
короткий срок,1276
показатель уровень,1276
достаточно часто,1276
средний степень,1276
следовать отнести,1276
фолиевый кислота,1275
наш наблюдение,1275
ход который,1275
геморрагический осложнение,1275
позволять говорить,1275
оставаться высокий,1275
занимать е,1275
минеральный плотность,1275
экспрессия рецептор,1274
корпоративный управление,1274
перенести инсульт,1274
значительно реж,1274
смертельный исход,1273
быть сформировать,1273
ага являться,1273
таргетный терапия,1273
нижний челюсть,1273
сфера деятельность,1273
поверхность тело,1273
уровень сывороточный,1272
финансовый отчётность,1272
максимально возможный,1272
быть равный,1272
оставаться актуальный,1272
тромболитический терапия,1272
исследование мочь,1271
препарат являться,1271
результат экспериментальный,1270
наблюдаться больной,1270
наш год,1270
особенность течение,1270
тело ожирение,1270
стадия хбп,1270
повреждение лёгкое,1269
отрасль промышленность,1269
включить больной,1269
согласно исследование,1268
система государственный,1268
коронарный кровоток,1268
выявить быть,1267
федеральный орган,1267
мягкий пшеница,1267
направление исследование,1266
соэ мм,1266
таблица основной,1266
мг год,1265
иммунный комплекс,1265
доказательный медицина,1265
железнодорожный транспорт,1265
определённый степень,1264
достоверно чаща,1264
деятельность человек,1264
процесс мочь,1263
автор который,1263
костный масса,1263
половина возраст,1263
темп прирост,1262
использование современный,1262
меньший мера,1262
значимый влияние,1262
кардиохирургический вмешательство,1262
пациент ранний,1261
исследование группа,1261
лечение являться,1261
финансовый поддержка,1261
описать работа,1260
отрасль экономика,1259
отёк лёгкое,1259
данный вопрос,1259
международный отношение,1259
экспериментальный животное,1258
критерий исключение,1258
являться главный,1258
экономический безопасность,1258
половина пациент,1258
биологический активность,1258
автор использовать,1258
период полувыведение,1257
плечевой костя,1257
ведущий место,1257
терапия мт,1257
критерий стьюдента,1257
уменьшение объём,1256
система быть,1256
входить состав,1256
противовоспалительный эффект,1255
заболевание быть,1255
качество образование,1255
режим реальный,1255
причинно-следственный связь,1255
скелетный мышца,1254
основный цель,1254
мочь развиваться,1254
повышенный концентрация,1254
возможность получение,1254
пациент окс,1253
редкий случай,1253
плата р,1253
фон применение,1252
стратегический управление,1252
тревожный расстройство,1252
функция распределение,1252
корреляция уровень,1252
снижать частота,1252
метод который,1251
описать год,1251
быть ассоциировать,1251
питательный вещество,1250
артрит ра,1250
дать клинический,1249
реологический свойство,1249
несколько исследование,1249
мочь определить,1248
являться обязательный,1248
социальный группа,1248
учебный деятельность,1247
практически здоровый,1246
относительно высокий,1246
являться определение,1246
структура функция,1244
свидетельствовать наличие,1244
креатинин сыворотка,1244
приём пища,1244
рак толстой,1244
перелом кость,1244
потребительский цена,1243
работа дать,1242
параметр модель,1242
орган зац,1242
год период,1241
автор показать,1240
гражданский служащий,1240
выявить пациент,1240
дифференцировка клетка,1240
поясничный отдел,1239
связать увеличение,1239
сельскохозяйственный продукция,1239
большеберцовый костя,1239
голеностопный сустав,1237
ремоделирование лж,1237
работа использоваться,1237
механизм влияние,1237
улучшение показатель,1236
уровень артериальный,1236
условие труд,1235
мочь проявляться,1235
динамический наблюдение,1235
длительный приём,1234
терапия являться,1234
аортокоронарный шунтирование,1234
иммунокомпетентный клетка,1234
половина х,1233
быть большой,1233
лицо пожилое,1233
грудной молоко,1233
врождённый иммунитет,1232
