text,freq
увеличением продолжительности жизни,204
течение нескольких минут,204
адекватной глубины анестезии,204
поражения коронарного русла,203
состав которых входят,203
новых случаев заболевания,203
требует дальнейших исследований,203
системной красной волчанкой,203
высокий уровень образования,203
течение последнего десятилетия,203
сердечно сосудистой системе,203
гуморального иммунного ответа,203
др индии кипре,203
большой интерес представляют,203
первой линии лечения,203
больных включенных исследование,203
индексом массы тела,203
организации медицинской помощи,203
рака поджелудочной железы,202
европейской антиревматической лиги,202
развития ишемического инсульта,202
тыс руб выше,202
повреждения головного мозга,202
течение нескольких месяцев,202
протяжении последних десятилетий,202
ревматоидного артрита ра,202
относительно друг друга,202
модели общего равновесия,201
др настоящее время,201
представляет особый интерес,201
сахарным диабетом сд,201
т д однако,201
имеют большое значение,201
сравнению аналогичным показателем,201
пациентов вич инфекцией,200
граждан российской федерации,200
лечения больных аг,200
нормативно правовых актов,200
пациентов ранее получавших,200
сердечно сосудистая смертность,200
таблица эффективность антиаритмических,200
отдаленные результаты лечения,200
клетки иммунной системы,200
средней продолжительности жизни,200
связи высоким риском,200
государственной политики области,199
кольца митрального клапана,199
имеют важное значение,199
достаточно высоком уровне,199
нестероидных противовоспалительных препаратов,199
е й й,199
механизмы лежащие основе,199
кроме имеются данные,199
данным нашего исследования,199
мнению других авторов,199
настоящее время лечения,199
данным фремингемского исследования,198
заболевания сердечно сосудистой,198
медицинской помощи больным,198
кемеровского государственного университета,198
производных финансовых инструментов,198
наиболее часто используется,198
настоящее время известны,198
использованных источников введение,198
многие авторы отмечают,198
л мг дл,197
является одним самых,197
необходимо иметь виду,197
продукции оксида азота,197
ранее проведенных исследованиях,197
пациентов старческого возраста,197
подавляющего большинства пациентов,197
функции спроса деньги,197
вич инфицированных пациентов,197
уровень реактивного белка,197
показали высокую эффективность,197
составляет тыс населения,197
поражением органов мишеней,197
дисфункцией левого желудочка,197
таблица динамика показателей,196
однако стоит отметить,196
данные согласуются результатами,196
реального валютного курса,196
охране окружающей среды,196
всемирная организация здравоохранения,196
основе которых лежат,196
отношение шансов ош,196
является одной главных,196
соглашений распределении затрат,196
однако ряде случаев,196
х х гг,195
оказывает значительное влияние,195
российской федерации также,195
является наиболее распространенной,195
желудочковых нарушений ритма,194
развития ишемической болезни,194
вне зависимости уровня,194
профессиональной служебной деятельности,194
стоит обратить внимание,194
начиная х гг,194
малоподвижный образ жизни,194
системы менеджмента качества,194
исследование включено пациента,194
похожие результаты получены,194
клинической точки зрения,194
дозы мг сут,194
сердечно сосудистые события,194
портальной гипертензией значение,194
несмотря многочисленные исследования,194
подробнее см например,194
россии последние годы,193
т п н,193
развитых развивающихся стран,193
развития человеческого потенциала,193
параметров центральной гемодинамики,192
крови ммоль л,192
мужчин среднего возраста,192
сравнению пациентами которых,192
ранней стадии заболевания,192
клинической картины заболевания,192
стресса эндоплазматического ретикулума,192
службы президенте рф,192
широкое распространение получила,192
больных гипертонической болезнью,192
одной причин развития,191
кишечного тракта жкт,191
возрастных группах лет,191
эндотелий зависимой вазодилатации,191
глюкоза ммоль л,191
пациенты разделены группы,191
это своего рода,191
фно ил ил,191
соавт больных ра,191
ди п кумароил,191
безболевой ишемии миокарда,191
больных перенесших инсульт,191
является золотым стандартом,191
давления дыхательных путях,190
болезни органов дыхания,190
причинно следственная связь,190
креатинин мкмоль л,190
согласно результатам исследований,190
закона единой цены,190
наиболее часто используются,190
активации т лимфоцитов,190
лиц старшего возраста,190
др таким образом,190
разделены две группы,190
той иной форме,190
власти субъектов рф,190
уровень общего холестерина,190
уровня артериального давления,189
сих пор остается,189
обеспечения продовольственной безопасности,189
г млрд руб,189
других сердечно сосудистых,189
мг дл пг,189
средней мозговой артерии,189
сут ммоль сут,189
мл кг ч,189
сердечно сосудистая система,189
началу х гг,189
течение ближайших лет,188
многочисленных исследованиях показано,188
мелких плотных лнп,188
повышают риск развития,188
головного мозга также,188
н м лраспределенная,188
сд сахарный диабет,188
резорбции костной ткани,188
образовании российской федерации,188
является значимым фактором,188
нормальной функцией почек,188
области головы шеи,188
статистической обработки данных,187
фп фибрилляция предсердий,187
материально технической базы,187
среди детей подростков,187
ммоль л женщин,187
ультразвуковое исследование узи,187
данным отечественных авторов,187
слизистой оболочки кишечника,187
вероятно это связано,187
период наблюдения составил,187
являются факторами риска,187
дн дн д,187
ранние утренние часы,187
факторов которые могут,187
национальной принадлежности пациентов,186
тыс населения год,186
пациентов ии человек,186
кроме настоящее время,186
черепно мозговой травмы,186
имеют высокий риск,186
больных тб вич,186
документов стратегического планирования,186
внедрения клиническую практику,186
будущей профессиональной деятельности,186
таким образом анализ,185
работ посвященных изучению,185
экономического развития страны,185
многие авторы считают,185
результатов интеллектуальной деятельности,185
главного комплекса гистосовместимости,185
боковой стенки лж,185
верхних нижних конечностей,185
пациентов которые получали,185
липопротеидов высокой плотности,185
сосудистых заболеваний ссз,185
риска развития осложнений,184
представить следующим образом,184
больных бронхиальной астмой,184
настоящее время отсутствуют,184
профилактики сердечно сосудистых,184
ревматоидном артрите ра,184
мужчин женщин соответственно,184
тревожно депрессивных расстройств,184
ад артериальное давление,184
реанимации интенсивной терапии,184
болезни легких хобл,184
социально экономической системы,184
й линии лечения,184
перенесенный инфаркт миокарда,183
больных ишемическим инсультом,183
научно исследовательской работы,183
психол наук м,183
основной контрольной групп,183
здоровый образ жизни,183
общих сонных артерий,183
позиций доказательной медицины,183
является ключевым фактором,183
связи высокой частотой,183
данные позволяют предположить,183
снижения массы тела,183
мнению многих исследователей,183
органах брюшной полости,183
течение долгого времени,183
применения клинической практике,182
снижение качества жизни,182
эффективности проводимой терапии,182
левого желудочка глж,182
г т е,182
зоны свободной торговли,182
ишемией головного мозга,182
является неблагоприятным прогностическим,182
гнойно септических осложнений,182
большое значение придается,182
возобновляемых источников энергии,182
большинство авторов считают,182
методом наименьших квадратов,182
смертности населения россии,182
лечения хронической боли,182
источники расчеты авторов,182
нижних мочевых путей,182
результате проведенного исследования,182
структур головного мозга,181
методом монте карло,181
крайней мере частично,181
мужчин ммоль л,181
частота сердечно сосудистых,181
таким образом показано,181
плацебо контролируемое исследование,181
полиненасыщенные жирные кислоты,181
находит свое отражение,180
уровня общего холестерина,180
среди детского населения,180
низкой плотности лпнп,180
достаточно высокий уровень,180
реальной ставки процента,180
таким образом предположить,180
ускорение свободного падения,180
гл ммоль л,180
является основным источником,180
воспалительные заболевания кишечника,180
нарушения ритма проводимости,180
снижению потребления соли,180
качество жизни пациента,180
встречается раза чаще,180
микобактерий туберкулеза мбт,180
данной возрастной группы,180
данным других исследователей,180
патологии сердечно сосудистой,180
распространенности опухолевого процесса,180
инфаркт миокарда анамнезе,180
человек возрасте лет,180
настоящее время используются,179
лж левый желудочек,179
юго восточной части,179
одним наиболее распространенных,179
занимают е место,179
острым коронарным синдромом,179
результаты наших исследований,179
основной контрольной группах,179
среди больных сд,179
наличие большого количества,179
причинно следственные связи,179
общей выживаемости ов,179
пролиферацию гладкомышечных клеток,179
развитии сердечно сосудистых,179
оа коленного сустава,179
нарушениями углеводного обмена,179
белков теплового шока,179
посвящены работы таких,179
заболевания периферических артерий,179
сих пор остаются,178
наличии факторов риска,178
стентов лекарственным покрытием,178
множественной лекарственной устойчивости,178
открывает новые возможности,178
диабета го типа,178
момент установления диагноза,178
чувствительность тканей инсулину,178
высшей нервной деятельности,178
улучшению качества жизни,178
последние несколько десятилетий,178
находят широкое применение,178
достижение целевых значений,178
скорости воздушного потока,178
коронарного шунтирования кш,178
общий анализ крови,178
впервые описана г,178
систолического диастолического ад,178
имеет принципиальное значение,178
хронический воспалительный процесс,178
врожденными пороками сердца,178
г вознюк г,178
показателей качества жизни,178
началу х годов,177
цитокинов факторов роста,177
снизить риск развития,177
наиболее высокий уровень,177
пациентов циррозом печени,177
снижение активности промотора,177
течение нескольких недель,177
отдела плечевой кости,177
большой интерес вызывает,177
мл кг мин,177
который настоящее время,177
первой плюсневой кости,177
определенный период времени,177
тыс новых случаев,177
таким образом данные,176
литературе описаны случаи,176
позволяет существенно снизить,176
класс уровень доказательности,176
больных основной группы,176
факторов свертывания крови,176
пациентов таким образом,176
циркулирующих иммунных комплексов,176
среди вич позитивных,176
настоящее время имеется,176
существует точка зрения,176
низкой степени злокачественности,176
таким образом проблема,176
различия сравнению группой,176
занимает второе место,176
й неделе лечения,176
самой частой причиной,176
развития инфекционных осложнений,176
осложнений стороны жкт,175
представлены результаты исследования,175
больных высокого риска,175
каждый момент времени,175
постановление правительства рф,175
пж см е,175
службы государственной статистики,175
реологические свойства крови,175
толерантности физическим нагрузкам,175
пациентов старшего возраста,175
пациентов хронической болью,175
органов систем организма,175
поздних стадиях заболевания,175
представлены таблице таблица,174
клинических исследованиях показано,174
моделей общего равновесия,174
снижение частоты развития,174
крупных рандомизированных исследований,174
получили широкое распространение,174
т клеточного рецептора,174
дети возрасте лет,174
лиц группа контроля,174
уровня глюкозы крови,174
сонных артерий лиц,174
шейки мочевого пузыря,174
однако следует учитывать,174
которые могут влиять,174
заместительную почечную терапию,174
частоту сердечных сокращений,173
массой тела рождении,173
пациентов фибрилляцией предсердий,173
боли грудной клетке,173
млрд лет назад,173
развития банковского сектора,173
сибири дальнего востока,173
реактивный белок срб,173
ч ч ч,173
государств членов еаэс,173
фоне комбинированной терапии,173
неблагоприятным прогностическим фактором,173
хронических воспалительных заболеваний,173
приводит снижению уровня,173
исследования посвященные изучению,173
высокой степенью достоверности,172
л р р,172
улучшает качество жизни,172
пациентов неклапанной фп,172
компонентов внеклеточного матрикса,172
плацебо контролируемых исследований,172
мозга здоровых лиц,172
мягкой умеренной аг,172
вич негативных пациентов,172
примечание данные представлены,172
обратного захвата серотонина,172
поступила принята печать,172
ссз сердечно сосудистые,172
является одним главных,172
приходится возраст лет,172
пациентов метаболическим синдромом,172
различных органах тканях,172
одни авторы считают,172
согласно нашим данным,172
мужчин старше лет,172
аг сахарный диабет,172
тромбоэмболия легочной артерии,172
е годы века,172
обеспечения национальной безопасности,172
ряд авторов считают,172
получила широкое распространение,171
цель нашего исследования,171
развития сердечно сосудистой,171
полномочий российской федерации,171
системы государственного управления,171
наиболее высокие показатели,171
развития послеоперационных осложнений,171
увеличивает риск смерти,171
большинстве развитых стран,171
пролапс митрального клапана,171
темпы роста ввп,171
согласно клиническим рекомендациям,171
позволяет полной мере,171
снижения функции почек,171
сфере государственного управления,171
больных нестабильной стенокардией,171
другие авторы считают,171
рис б рис,170
разви тия ии,170
является эффективным методом,170
внезапная сердечная смерть,170
повышается риск развития,170
мнению большинства исследователей,170
анализ полученных результатов,170
первой половине века,170
ухудшает качество жизни,170
концу х гг,170
группа контроля пациентов,170
лечения больных хсн,170
тромбоцитарный фактор роста,170
хирургических методов лечения,170
исследование включено больных,170
забайкальский край определения,170
одной важнейших задач,170
мозгового натрийуретического пептида,170
лиц среднего возраста,170
мере прогрессирования заболевания,170
факторов риска ссз,170
гноза перенесенного ии,170
перенесших инфаркт миокарда,170
коллагена го типа,170
определения национальной принадлежности,170
развития нежелательных явлений,170
реальный обменный курс,169
адаптивного иммунного ответа,169
лет старше лет,169
именно количество тепла,169
является соотношение баланса,169
больных циррозом печени,169
соотношение баланса именно,169
частоты сердечно сосудистых,169
потеря массы тела,169
средний возраст год,169
пациентов очень высокого,169
левого предсердия лп,169
таким образом изучение,169
согласно последним данным,169
большей меньшей степени,168
ингибитор активатора плазминогена,168
летняя выживаемость составляет,168
г российской федерации,168
концу х годов,168
качества медицинской помощи,168
российской федерации год,168
снижением качества жизни,168
условиях искусственного кровообращения,168
больных раком яичников,168
эпидермального фактора роста,168
результаты хирургического лечения,168
составляет мг кг,168
ммоль л мужчин,168
пациентов ревматоидным артритом,168
препаратами первой линии,168
встречается крайне редко,168
начальный момент времени,167
различных странах мира,167
веществе головного мозга,167
темпы роста экономики,167
критериями включения исследование,167
финансово хозяйственной деятельности,167
это дает основание,167
застойной сердечной недостаточностью,167
нижней части спины,167
имеющиеся настоящее время,167
низким уровнем образования,167
является основным методом,166
лечебно профилактических мероприятий,166
реализации образовательных программ,166
снижении частоты развития,166
системе высшего образования,166
статистически значимое снижение,166
первую очередь счет,166
пульсовой волны српв,166
пациентов данной патологией,166
больных различными формами,166
поражение органов мишеней,166
уровень статистической значимости,166
конечном итоге приводит,166
имеет ряд особенностей,166
модель коррекции ошибок,166
развития отека легких,166
переносимость физической нагрузки,166
многочисленные исследования показали,166
средней заработной платы,166
странах переходной экономикой,166
одно ведущих мест,165
дозе мг нед,165
пациентов септическим шоком,165
которые могут привести,165
оценка качества жизни,165
однако следует помнить,165
могут стать причиной,165
сша странах европы,165
зависимости степени тяжести,165
соответствует данным литературы,165
площадь поверхности тела,165
головного спинного мозга,165
экспериментальных клинических исследованиях,165
федеральной целевой программы,164
пациентов данной категории,164
данной работе рассматривается,164
боковой стенки пж,164
наибольший интерес представляют,164
необх дн сть,164
важное значение имеют,164
пациентов мужчин женщин,164
высшие учебные заведения,164
интенсивность воздействия зависит,164
среди основных причин,164
риска инфаркта миокарда,164
является важной задачей,164
наиболее часто используемых,164
высокие темпы роста,164
больных подъемом сегмента,164
каждого конкретного пациента,163
отношении риска развития,163
начале хх века,163
острое повреждение почек,163
фенотипом хобл ба,163
работах посвященных изучению,163
периферической крови больных,163
варьирует широких пределах,163
сих пор является,163
научно исследовательского института,163
повышение артериального давления,163
рамках данной статьи,163
п ст гк,163
острого почечного повреждения,163
функциональное состояние почек,163
избыточную массу тела,163
дозах мг кг,163
вплоть настоящего времени,163
вносят существенный вклад,163
фактора риска развития,163
играет существенную роль,163
тыс лет назад,163
данным исследования эссе,162
ко второй группе,162
рис спектр отражения,162
весь период наблюдения,162
наиболее часто встречающиеся,162
неравенства распределении доходов,162
обеих группах больных,162
повышения эффективности использования,162
заключение следует отметить,162
заключение настоящее время,162
насосной функции сердца,162
е е енн,162
имеет ряд недостатков,162
е енн е,162
разделить две группы,162
являются наиболее распространенными,162
первый год жизни,162
печатный е н,162
ангиотензин превращающего фермента,162
первый план выходят,161
органов внутренних дел,161
рамках данного подхода,161
рамках настоящего исследования,161
верхних мочевых путей,161
добыча полезных ископаемых,161
си л мин,161
сократительной функции миокарда,161
наиболее эффективным способом,161
хронического воспалительного процесса,161
таблица общая характеристика,161
данным многих авторов,161
клапанного аппарата сердца,161
остром периоде инсульта,161
таким образом пациентов,160
препарата первой линии,160
также высокий уровень,160
наивных т клеток,160
литературе имеются сведения,160
исследование включены пациенты,160
рамнопиранозид кемпферол ди,160
среди которых наиболее,160
науки российской федерации,160
схожие результаты получены,160
образование педагогические науки,160
болезней органов дыхания,160
м ур м,160
одной актуальных проблем,159
различных регионах мира,159
женских половых органов,159
й неделе терапии,159
развития малого среднего,159
данной методики является,159
препаратов первой линии,159
соавт опубликовали результаты,159
р достоверность различий,159
эффективности комбинированной терапии,159
целью работы явилось,159
других исследованиях показано,159
самом общем виде,159
мт мг нед,159
занимает особое место,159
сыворотке крови моче,159
предпочтение следует отдавать,159
г б клейнер,159
фно пг мл,159
оценки эффективности терапии,159
составляет млн человек,159
статистически значимой разницы,159
двойном слепом исследовании,159
больных злокачественными новообразованиями,159
загрязнение окружающей среды,159
наиболее часто встречающимся,159
следует отметить также,158
биологически активных соединений,158
отечественных зарубежных ученых,158
целью данной статьи,158
состояния окружающей среды,158
средний возраст годы,158
суммарного коэффициента рождаемости,158
рандомизированных клинических исследованиях,158
источник составлено автором,158
которые могут иметь,158
согласно статистическим данным,158
лпвп ммоль л,158
выраженности болевого синдрома,158
течение первого месяца,158
окс подъема сегмента,158
является наиболее значимым,158
котором принимали участие,158
пациентов полностью удерживающих,158
больных обострением хобл,158
насколько нам известно,158
ряд авторов отмечают,157
значительной части пациентов,157
различных патологических состояний,157
гк мг сут,157
наиболее распространенных заболеваний,157
коронарной болезнью сердца,157
пациентов получавших плацебо,157
нашем исследовании пациентов,157
дополнительных факторов риска,157
групп высокого риска,157
среднее артериальное давление,157
всемирной организацией здравоохранения,157
наиболее распространенными являются,157
позитронно эмиссионной томографии,157
качестве зависимой переменной,157
значительной степени определяет,157
головки плечевой кости,157
альдостероновой системы раас,157
группах сравнении контролем,157
достижения поставленных целей,157
жизненно важных функций,157
т клеток памяти,157
жесткость сосудистой стенки,156
мочу наблюдением доля,156
данных неравенств е,156
тип исследуемы х,156
число пациентов удерживающих,156
ограниченными возможностями здоровья,156
инвестиций страны доходы,156
принимается стран т,156
квадратов неоднозначны й,156
концентрации плазме крови,156
условно норма повышение,156
количество прокладок сут,156
первый план выходит,156
блокаторов кальциевых каналов,156
показатель неравенства источник,156
системы оплаты труда,156
составе комбинированной терапии,156
данных показатель неравенства,156
методом конечных элементов,156
см см см,156
оценки оценка значимости,156
время общей анестезии,156
значения максимальной скорости,156
т джини доходам,156
высокотехнологичной медицинской помощи,156
квадратов принимается страны,156
раннего послеоперационного периода,156
аг артериальная гипертензия,156
общего состояния здоровья,156
источник данных неравенств,156
снижает стимулы инвестиций,156
последних лет свидетельствуют,156
й период отклоняется,156
ммоль л р,156
короткий промежуток времени,156
наименьших квадратов й,156
й результат теория,156
д р мед,156
лечебно профилактических учреждений,156
развитых развивающихся странах,156
боковой стенки см,155
сердечно сосудистого континуума,155
створки мк см,155
различных сердечно сосудистых,155
сша период гг,155
таблица данные спектральной,155
регионов российской федерации,155
значительной мере зависит,155
воспалительных заболеваний кишечника,155
большого круга кровообращения,155
рандомизированном исследовании фазы,155
больных мягкой умеренной,155
медиальных сегментах таблица,155
данным магнитно резонансной,155
мжп р табл,155
высокая частота развития,155
основной причиной развития,155
также является одним,155
больных р боковой,155
давления мм рт,155
п ст нк,155
деятельности государственных служащих,155
см примечание статистически,155
дорожно транспортных происшествий,155
правого желудочка пж,155
острого среднего отита,155
двойной антитромбоцитарной терапии,155
г санкт петербург,155
механизмов лежащих основе,155
данным воз г,155
р таким образом,155
обсуждение настоящее время,155
соглашения распределении затрат,154
роста численности населения,154
исследования явилась оценка,154
ухудшением качества жизни,154
согласуется литературными данными,154
участников образовательного процесса,154
течение первых суток,154
одной основных проблем,154
одной возможных причин,154
развития серьезных осложнений,154
ор ный ди,154
среди пациентов получавших,154
данным одних авторов,154
сравнению исходными значениями,154
водно электролитного баланса,154
хозяйственно ценных признаков,154
наиболее часто используемым,154
острой печеночной недостаточности,154
могут иметь место,154
общей безрецидивной выживаемости,154
таким образом вопрос,154
индекса потребительских цен,154
значительной степени зависят,154
рандомизированном контролируемом исследовании,153
длиной п н,153
роста массы тела,153
следует особо отметить,153
наличие сопутствующих заболеваний,153
млн долл сша,153
следует принимать внимание,153
волосистой части головы,153
качество жизни кж,153
мл кг час,153
является самым распространенным,153
уровня хс лпнп,153
является важным компонентом,152
мл кг сут,152
больных пожилого старческого,152
х годах века,152
др бб исследования,152
настоящее время используют,152
детей грудного возраста,152
является ведущей причиной,152
мета анализ исследований,152
анализ результатов исследования,152
мозгового инсульта ми,152
молекул клеточной адгезии,152
др др бб,152
экономического социального развития,152
оптической когерентной томографии,152
лет н э,152
исследование включены больных,152
точки зрения влияния,152
жизненной емкости легких,152
сравнению показателями лечения,152
получены убедительные данные,152
пределах мм рт,152
является частным случаем,152
оценка эффективности безопасности,152
длительность заболевания мес,151
решения поставленных задач,151
лп мг дл,151
приобретает особое значение,151
европейского региона воз,151
таким образом наличие,151
внутриглазного давления вгд,151
т п также,151
основным методом диагностики,151
р результаты обсуждение,151
той иной страны,151
однако необходимо учитывать,151
таким образом исследование,151
является обязательным условием,151
атеросклероза сонных артерий,151
результатам нашего исследования,151
отношению друг другу,151
находится прямой зависимости,151
образовательная мысль м,151
части тихого океана,151
одним наиболее важных,151
жизни фонда начиная,150
является одним важных,150
эффективности безопасности применения,150
системный воспалительный ответ,150
достижения целевых значений,150
давление легочной артерии,150
крупных эпидемиологических исследований,150
общая летняя выживаемость,150
отношения денежной массы,150
препаратов данной группы,150
решение данной проблемы,150
высоким уровнем дохода,150
независимо наличия отсутствия,150
данного контингента больных,150
нашем случае это,150
основных факторов риска,150
торговли добавленной стоимостью,150
мг дважды день,150
выраженный болевой синдром,150
различных регионах россии,150
очень низкой плотности,150
обструкции дыхательных путей,150
нарушение функции эндотелия,150
высшее образование россии,150
причинно следственную связь,150
время физической нагрузки,150
большая часть которых,150
европы северной америки,150
компаний количество наблюдений,150
ствола головного мозга,150
диффузионной способности легких,150
даты завершения формирования,150
сравнению здоровыми донорами,149
м н зав,149
сердечно сосудис той,149
государственного медицинского университета,149
позволяет оценить степень,149
является дополнительным фактором,149
анализ литературных источников,149
являются препаратами выбора,149
течение длительного периода,149
государственно частном партнерстве,149
сосудис той стенки,149
тип личности д,149
различных клинических ситуациях,149
кислотно основного состояния,149
малом круге кровообращения,149
г соавт опубликовали,149
вероятность безотказной работы,149
лиц обоего пола,149
имеет прогностическое значение,148
трансплантации костного мозга,148
общей популяции больных,148
степени тяжести заболевания,148
гг прошлого века,148
большую роль играет,148
болезнь сердца ибс,148
системы антиоксидантной защиты,148
различных возрастных групп,148
европейского кардиологического общества,148
ряд авторов указывают,148
отдаленных результатов лечения,148
методом иммуноферментного анализа,148
настоящее время практике,148
атеросклероза коронарных артерий,148
реализации государственной политики,148
поражения сердечно сосудистой,148
последние годы наблюдается,148
состояния сердечно сосудистой,148
тромбоэмболии легочной артерии,148
изменению образа жизни,148
опорно двигательной системы,148
оценки степени тяжести,148
разных регионах мира,148
высокий уровень развития,148
передней крестообразной связки,148
это особенно актуально,147
пациентов возрасте старше,147
потери костной массы,147
средним уровнем дохода,147
позволило сделать вывод,147
млн человек г,147
клинические исследования показали,147
течение последнего года,147
целью оценки эффективности,147
женщин сравнению мужчинами,147
пациентов группы высокого,147
данными других авторов,147
короткоцепочечных жирных кислот,147
снижение функции почек,147
крови больных ра,147
вне зависимости возраста,147
регионарных лимфатических узлов,147
летняя выживаемость пациентов,147
университет имени м,147
момента установления диагноза,147
статистический анализ данных,147
местных органов власти,147
позволяет повысить эффективность,147
реализации государственных программ,147
организации образовательного процесса,147
представляет собой комплекс,147
острая сердечная недостаточность,147
социально экономических условий,147
пациентов послеоперационном периоде,147
единой точки зрения,146
внедрения управления результатам,146
группа группа р,146
пациентов активным ра,146
полимеразная цепная реакция,146
это привело тому,146
й г вознюк,146
таких факторов риска,146
данным разных исследований,146
фракция выброса лж,146
результаты интеллектуальной деятельности,146
свободных радикалов кислорода,146
данной статье рассматривается,146
своей профессиональной деятельности,146
снижение потребления соли,146
основное внимание уделено,146
всем пациентам проводили,146
переднего отрезка глаза,146
пациентов течение лет,146
пик заболеваемости приходится,146
тыс человек год,146
первых работ посвященных,146
состоянию конец года,146
высоким очень высоким,146
чрескожное коронарное вмешательство,146
инсульта инфаркта миокарда,145
пациентов женского пола,145
общего желчного протока,145
занимает первое место,145
периферической крови пациентов,145
органы местного самоуправления,145
результаты представлены виде,145
данным разных исследователей,145
ишемии головного мозга,145
других авторов также,145
ушка левого предсердия,145
большую роль играют,145
лекарственной устойчивости мбт,145
повышение давления малом,145
является актуальной проблемой,145
нормативно правовые акты,145
вносит существенный вклад,145
мт ингибиторы фно,145
опухоли молочной железы,145
частоты развития острого,145
вовлечением патологический процесс,145
поражения нервной системы,145
также ряд других,145
настоящего времени остается,145
длинных трубчатых костей,145
настоящее время рассматривается,145
является наиболее часто,145
одно наиболее распространенных,145
наличие сахарного диабета,145
ниже группе дексмедетомидин,144
развитие человеческого капитала,144
лечении сравнению показателями,144
здоровому образу жизни,144
настоящее время разработаны,144
имеющиеся литературе данные,144
многие исследователи отмечают,144
также необходимо отметить,144
последние десять лет,144
нашем исследовании также,144
пациентов хронической болезнью,144
целевого уровня ад,144
женщин детородного возраста,144
хирургические методы лечения,144
реальных обменных курсов,144
частота послеоперационных осложнений,144
развития артериальной гипертензии,144
образование свободных радикалов,144
лечения данной патологии,144
гладкомышечных клетках сосудов,144
составил тыс населения,144
тест манна уитни,144
течение года наблюдения,144
многие авторы указывают,144
пациентов группе дексмедетомидин,144
вместе следует отметить,144
российской федерации развитие,144
пролиферации гладкомышечных клеток,143
наиболее частая причина,143
новых рабочих мест,143
начало учебного года,143
некоторых исследованиях показано,143
той иной группе,143
снижение сердечного выброса,143
основных производственных фондов,143
уравнения матрицы различных,143
факторов среди которых,143
является одним ключевых,143
увеличения продолжительности жизни,143
т е является,143
высокий риск смерти,143
мелких дыхательных путей,143
цитруллинированному пептиду аццп,143
суб кт господарювання,143
суммарный коэффициент рождаемости,143
т е наличие,143
площади поперечного сечения,143
острого повреждения легких,143
различных групп населения,143
внешнего магнитного поля,143
наличие общей границы,143
болезнью легких хобл,143
возрастной группы лет,143
достижения целевого ад,143
особое внимание уделено,143
обоих этапах исследования,143
механической поддержки кровообращения,143
оценке эффективности безопасности,142
составляет мужчин женщин,142
последние годы появились,142
среди лиц лет,142
низким риском развития,142
остается предметом дискуссий,142
инфекции мочевыводящих путей,142
людей пожилого возраста,142
позволили сделать вывод,142
сравнению другими методами,142
сердечно сосудистой смертностью,142
многом это связано,142
общей популяции пациентов,142
военно медицинской академии,142
создает благоприятные условия,142
личности общества государства,142
пациентов старших возрастных,142
увеличение сердечного выброса,142
острых коронарных событий,142
показатели группа группа,142
первые месяцы жизни,141
п п п,141
медиана общей выживаемости,141
т е это,141
данные клинических исследований,141
остром повреждении гм,141
особое значение имеют,141
сухожилия дг дмп,141
отдаленном послеоперационном периоде,141
высоким уровнем доходов,141
фундаментальных научных исследований,141
настоящее время большинство,141
юго западной части,141
острой сердечной недостаточностью,141
института гуманитарных исследований,141
формирования костной ткани,141
классических факторов риска,141
зависимости стадии заболевания,141
результаты эмпирических работ,141
это позволяет сделать,141
являются сердечно сосудистые,141
разных стран мира,141
врп душу населения,141
качественно новый уровень,141
особое место среди,141
системной красной волчанке,141
ревматологов арр рекомендация,141
диастолическую функцию лж,141
основные факторы риска,141
улучшение когнитивных функций,141
особое внимание уделялось,141
ишемии реперфузии миокарда,141
крупных клинических исследований,141
кожи слизистых оболочек,141
больных хроническим гепатитом,141
работе представлены результаты,141
является самой частой,141
населения земного шара,140
конце прошлого века,140
сахарном диабете типа,140
среди пациентов перенесших,140
общее состояние здоровья,140
среди лиц аг,140
наиболее часто используют,140
земель сельскохозяйственного назначения,140
цк вкп б,140
компьютерная томография кт,140
существующие настоящее время,140
научно исследовательских работ,140
раке прямой кишки,140
годов хх века,140
средней тяжелой степени,140
настоя щее время,140
насц няпэ насц,140
вариабельности ритма сердца,140
см таблицу таблица,140
против часовой стрелки,140
правительство российской федерации,140
м н проф,140
сердечно сосудистым заболеваниям,140
ранее нами установлено,140
национального института здоровья,140
оценки эффективности безопасности,140
публ кац й,140
р лп мм,140
однако имеются данные,140
поражением коронарных артерий,140
результаты исследований свидетельствуют,140
острой ишемии миокарда,140
пациента настоящее время,140
данной возрастной группе,140
аг настоящее время,139
основных образовательных программ,139
момента постановки диагноза,139
настоящее время литературе,139
распределения жировой ткани,139
профилактики диагностики лечения,139
мета анализе исследований,139
однако некоторые авторы,139
общей популяции населения,139
оценки эффективности деятельности,139
биологической обратной связи,139
середине прошлого века,139
берет свое начало,139
значительный вклад развитие,139
противоопухолевого иммунного ответа,139
ош отношение шансов,139
функционального состояния эндотелия,139
доноров расширенными критериями,139
ключевую роль играет,139
одной наиболее важных,139
больных хронической обструктивной,139
отсутствие каких либо,139
напряженности магнитного поля,139
патогенетических механизмов развития,139
настоящее время также,139
риска тромбоэмболических осложнений,139
счет бюджетных средств,139
сердечно сосудистой заболеваемости,139
зависимости пола возраста,139
среди больных туберкулезом,138
показателей липидного спектра,138
сутки течение дней,138
связи этим целью,138
развития человеческого капитала,138
вестник кемгу т,138
диагностике лечению хсн,138
пов язан з,138
течение послеоперационного периода,138
главным образом счет,138
клинические проявления заболевания,138
острый средний отит,138
