,0,1
628,460,избыточный_ADJF%масса_NOUN#тело_NOUN
629,460,быть_VERB%предложный_ADJS
630,459,хронический_ADJF%болезнь_NOUN
631,458,антибактериальный_ADJF%терапия_NOUN
632,458,антигипертензивный_ADJF%терапия_NOUN
633,456,первое_NOUN%этап_NOUN
634,456,критический_ADJF%состояние_NOUN
635,455,можно_PRED%определить_INFN
636,455,оказание_NOUN%медицинский_ADJF
637,455,первичный_ADJF%опухоль_NOUN
638,454,представлять_VERB%интерес_NOUN
639,454,магнитно-резонансный_ADJF%томография_NOUN
640,453,помимо_PREP%это_NPRO
641,451,поражение_NOUN%почка_NOUN
642,451,заболеваемость_NOUN%смертность_NOUN
643,451,провоспалительный_ADJF%цитокина_NOUN
644,450,рак_NOUN%желудок_NOUN
645,450,маленький_COMP%чем_CONJ
646,449,чаща_NOUN%встречаться_VERB
647,448,пищевой_ADJF%продукт_NOUN
648,447,можно_PRED%получить_INFN
649,445,это_PRCL%обусловить_PRTS
650,444,мочь_VERB%влиять_INFN
651,444,необходимый_ADJF%условие_NOUN
652,442,человеческий_ADJF%капитал_NOUN
653,442,заработный_ADJF%плата_NOUN
654,440,после_PREP%что_NPRO
655,439,ранний_ADJF%послеоперационный_ADJF#период_NOUN
656,438,инфекционный_ADJF%процесс_NOUN
657,438,населить_PRTF%пункт_NOUN
658,437,российский_ADJF%экономика_NOUN
659,436,ретроспективный_ADJF%анализ_NOUN
660,436,принимать_GRND%внимание_NOUN
661,436,рак_NOUN%лёгкое_NOUN
662,436,денежный_ADJF%средство_NOUN
663,435,соавт_NOUN%показать_VERB#что_CONJ
664,435,консервативный_ADJF%лечение_NOUN
665,434,получить_VERB%название_NOUN
666,434,острый_ADJF%инфаркт_NOUN
667,434,многоцентровой_ADJF%исследование_NOUN
668,434,миллиард_NOUN%рубль_NOUN
669,433,впервые_ADVB%выявить_PRTF
670,433,оказание_NOUN%медицинский_ADJF#помощь_NOUN
671,433,гистологический_ADJF%исследование_NOUN
672,432,улучшение_NOUN%качество_NOUN
673,432,мочь_VERB%свидетельствовать_INFN
674,431,молодой_ADJF%возраст_NOUN
675,431,следовать_VERB%учитывать_INFN
676,431,нестероидный_ADJF%противовоспалительный_ADJF
677,430,течение_NOUN%месяц_NOUN
678,429,стоить_VERB%отметить_INFN#что_CONJ
679,429,мочь_VERB%играть_INFN
680,429,позволять_VERB%получить_INFN
681,429,болезнь_NOUN%лёгкое_NOUN
682,429,популяционный_ADJF%исследование_NOUN
683,428,через_PREP%месяц_NOUN
684,428,патологический_ADJF%изменение_NOUN
685,427,фактор_NOUN%некроз_NOUN#опухоль_NOUN
