text,freq
волны нм,1263
данным воз,1262
л л,1262
снижение ад,1262
медицинской помощью,1262
которые очередь,1261
могут вызывать,1261
начальном этапе,1261
государственных муниципальных,1261
клинической практики,1260
заработная плата,1260
функциональный класс,1260
мере увеличения,1260
неблагоприятных исходов,1260
авторы указывают,1260
головной боли,1260
клинической эффективности,1258
метаболическим синдромом,1258
многочисленных исследований,1258
метаболических нарушений,1257
сердечно сосудистая,1257
работах показано,1256
целом ряде,1256
проводили использованием,1256
выделить следующие,1255
мутации гене,1254
неблагоприятного прогноза,1254
впервые выявленных,1253
исследования проведенного,1253
приняли участие,1252
избыточной массой,1252
линии терапии,1251
снижения ад,1250
точку зрения,1250
ввп душу,1249
развития экономики,1249
учебного процесса,1249
сентября г,1248
статистически значимых,1248
работа выполнена,1247
первом случае,1246
тактики лечения,1246
годов прошлого,1246
отношение шансов,1245
инфекционных заболеваний,1245
газовой смеси,1244
включения исследование,1244
вклад развитие,1243
дыхательных путях,1243
отечественной литературе,1242
старшей возрастной,1242
стандартное отклонение,1241
полезных ископаемых,1241
свертывания крови,1241
малого таза,1241
сердечной мышцы,1241
ультразвуковое исследование,1240
орган зац,1239
системного воспаления,1238
является результатом,1237
это позволило,1236
этих факторов,1236
методы исследование,1235
это свидетельствует,1234
комбинированная терапия,1233
жизненно важных,1233
сравнению контролем,1233
возраст пациентов,1232
финансовой системы,1232
достоверно чаще,1231
экономической эффективности,1228
нижней части,1228
одним важных,1228
восточной европы,1226
исследования свидетельствуют,1226
других работах,1226
положительные результаты,1226
полиорганной недостаточности,1226
режиме реального,1225
распространенность аг,1225
окислительный стресс,1225
различные виды,1225
рис схема,1224
основная часть,1224
меньшей мере,1224
сосудистого сопротивления,1224
некоторых других,1224
наиболее важных,1224
выживаемости больных,1223
лиц лет,1223
онкологических больных,1223
подъемом сегмента,1222
г п,1222
ме й,1222
смерти больных,1221
пациентов старше,1221
разных стран,1221
широким спектром,1219
физическая активность,1219
млн долл,1216
основе которого,1215
хронической болезни,1215
дальнейших исследований,1214
санкт петербурга,1214
метода лечения,1213
является отсутствие,1213
одним ключевых,1212
развития атеросклероза,1212
дисфункции эндотелия,1212
иностранных инвестиций,1211
органов тканей,1210
данным г,1210
зарубежной литературе,1209
время является,1209
кровеносных сосудов,1209
уровня цен,1209
данной статьи,1209
хронической почечной,1207
внезапной сердечной,1207
молекулярной массой,1206
двойное слепое,1206
данный факт,1206
развития российской,1205
липопротеидов низкой,1205
высокая степень,1205
соэ мм,1204
промышленных предприятий,1204
гипертрофии миокарда,1203
настоящей статье,1203
целью настоящего,1203
наиболее широко,1202
провоспалительные цитокины,1201
снижению частоты,1200
ч ч,1200
риска ссз,1200
риска фр,1199
европейских стран,1199
позволяет снизить,1199
числа пациентов,1196
здравоохранения воз,1195
интима медиа,1195
плечевой кости,1193
основной группе,1192
видов деятельности,1192
пациентов острым,1192
см напр,1192
наибольшей степени,1191
пожилой возраст,1191
научный сотрудник,1190
объ ма,1190
таблица показатели,1190
фоне применения,1190
оксид азота,1189
значительно чаще,1189
оксидативный стресс,1189
развития инфаркта,1188
лекарственные препараты,1188
больных которых,1187
иной степени,1187
помощью программы,1187
основное внимание,1187
недоношенных детей,1186
гг гг,1186
который позволяет,1185
таблица основные,1185
атеросклеротического поражения,1185
г кг,1185
финансового сектора,1185
исходных данных,1185
приведены табл,1184
диагностические критерии,1183
вызывает сомнений,1183
тяжести состояния,1183
различные варианты,1182
медиаторов воспаления,1181
летний период,1180
восточной части,1179
антикоагулянтной терапии,1179
оказывать влияние,1179
дальнейшие исследования,1178
наиболее эффективным,1178
автор ответственный,1178
лежит основе,1178
ответственный переписку,1178
мг нед,1178
государственной поддержки,1177
когнитивные функции,1177
правительства российской,1176
проведенного исследования,1176
этому вопросу,1175
возрасте года,1175
н г,1175
соавт показано,1174
зависимости уровня,1174
является основной,1174
малого среднего,1174
организме человека,1173
западной европы,1173
территории россии,1172
международной торговли,1172
сахарном диабете,1171
является актуальной,1171
лекарственной терапии,1171
средняя продолжительность,1171
позволяет определить,1171
хирургическое вмешательство,1170
синовиальной жидкости,1170
больных ас,1170
позволяет предположить,1170
ряд работ,1170
одной самых,1169
пациентов возрасте,1169
дозы препарата,1169
среди других,1169
трудовой деятельности,1168
ил фно,1168
исследования посвященные,1168
острым коронарным,1168
одним факторов,1166
исследования которых,1165
увеличение риска,1165
случаев заболевания,1165
прогноз заболевания,1164
бухгалтерского учета,1164
поражения почек,1163
этих целей,1163
лекарственной устойчивостью,1163
пол возраст,1163
отдаленные результаты,1163
населения г,1162
является ключевым,1162
исследования разработки,1162
лпнп ммоль,1160
высшее образование,1159
состояние здоровья,1159
д р,1159
улучшение качества,1158
исследования изучить,1158
противовоспалительных препаратов,1158
пор пока,1157
могут стать,1157
коллагена типа,1156
работ которых,1156
большеберцовой кости,1156
экспериментальных животных,1156
качестве основного,1156
эффективности применения,1155
отдела позвоночника,1154
снижением уровня,1153
неблагоприятным прогнозом,1153
основной группы,1153
основе которых,1153
коронарного атеросклероза,1152
промышленной политики,1152
л ц,1151
стадиях заболевания,1151
мнению некоторых,1150
пожилых больных,1150
около лет,1150
мг р,1149
некоторых исследованиях,1149
различных форм,1149
инфляционных ожиданий,1148
таких случаях,1148
атеросклеротических бляшек,1148
финансовых рынков,1148
которые могли,1147
этих данных,1147
поиск новых,1147
р сут,1147
ведения пациентов,1146
новых методов,1146
различного рода,1145
коленных суставов,1145
тыс чел,1144
индекса массы,1143
временных рядов,1143
дифференциальных уравнений,1143
отрицательное влияние,1143
федеральным законом,1143
поверхности тела,1142
нервных волокон,1141
баллов шкале,1141
ранее показано,1141
зависимости степени,1140
дальнего востока,1140
пациентов группе,1140
нами данные,1138
органов исполнительной,1137
патологических состояний,1135
мс мс,1135
данным некоторых,1135
конца х,1135
доказательной медицины,1134
ингибиторов апф,1134
лиц молодого,1134
трансплантации печени,1133
этих показателей,1133
химический состав,1133
фактора риска,1133
ревматоидным артритом,1132
результатов исследований,1132
является предиктором,1132
середины х,1131
толерантности глюкозе,1131
коронарным синдромом,1130
инфекционного процесса,1130
которые должны,1129
единого мнения,1129
современной россии,1128
основным методом,1128
хронического воспаления,1128
систолической функции,1127
фракцией выброса,1127
периоперационном периоде,1126
ишемии реперфузии,1126
структурные изменения,1126
результаты работы,1126
государственного контроля,1126
исследования является,1125
оценки степени,1124
хронической боли,1124
системы образования,1124
ингибиторы апф,1123
имеет свои,1122
межжелудочковой перегородки,1122
клинического исследования,1122
существует мнение,1121
зависимости возраста,1121
здоровых добровольцев,1120
эссе рф,1120
пожилого старческого,1120
могут возникать,1119
исследование проведенное,1118
основным источником,1117
знаний умений,1117
дендритных клеток,1117
функциональную активность,1117
боковой стенки,1116
группе контроля,1116
обменный курс,1116
первый план,1116
сут г,1116
суставного хряща,1115
реанимации интенсивной,1115
первичной профилактики,1115
мг г,1114
целью настоящей,1113
общем объеме,1113
является факт,1113
стратегии развития,1113
физических нагрузок,1113
цепной реакции,1112
литературных данных,1112
повышенного риска,1112
генов кодирующих,1111
прогноз больных,1111
большом количестве,1111
работе авторы,1110
врожденного иммунитета,1107
развития прогрессирования,1107
физических лиц,1107
наиболее значимых,1106
многом зависит,1106
дозы мг,1105
геморрагических осложнений,1104
методы оценки,1104
остается открытым,1104
другими авторами,1104
способствует повышению,1104
исследования также,1103
других видов,1102
горных пород,1102
возможности применения,1102
особого внимания,1101
данные позволяют,1101
антагонисты кальция,1101
двигательного аппарата,1101
противном случае,1100
одной той,1100
принимают участие,1100
большинство пациентов,1100
которые также,1099
лимфатические узлы,1098
физической нагрузкой,1097
л м,1097
аг является,1096
внутривенного введения,1096
сигнальных путей,1094
экономической теории,1094
последних десятилетий,1094
имеет значение,1093
повышение качества,1092
нд нд,1092
февраля г,1091
могут влиять,1090
уровня экспрессии,1090
темп роста,1090
больных ба,1090
дыхательной недостаточности,1090
исследования области,1089
внешнего дыхания,1088
научно исследовательской,1088
общей анестезии,1087
данных полученных,1087
встречается случаев,1086
современных методов,1086
республика дагестан,1086
искусственной вентиляции,1086
окружающей среде,1085
женский пол,1084
механических свойств,1084
разных видов,1084
время известно,1084
данным других,1084
потребительских цен,1083
те иные,1083
двенадцатиперстной кишки,1083
предсердий фп,1083
повысить эффективность,1083
необходимым условием,1083
группа контроля,1083
повреждения миокарда,1083
широком диапазоне,1083
зрительного нерва,1082
опорно двигательного,1082
определение уровня,1081
значимое снижение,1080
продолжение таблицы,1080
протяжении всей,1080
коронарного русла,1080
целью данной,1080
активное участие,1080
женского пола,1080
уровня хс,1080
г т,1079
возникает вопрос,1079
проведено исследование,1079
факторы влияющие,1079
мета анализе,1078
снизить риск,1077
данными литературы,1077
управл ння,1077
тяжелой степени,1076
беременных женщин,1075
большее количество,1075
острого инфаркта,1075
основании результатов,1075
приводит формированию,1075
микроциркуляторного русла,1075
лечения аг,1074
фно ил,1074
результаты оценки,1073
согласуются результатами,1073
второй половины,1073
следует помнить,1071
боли спине,1071
головной мозг,1071
довольно часто,1071
социально экономические,1070
исходного уровня,1070
трлн руб,1070
ретроспективный анализ,1070
одних тех,1069
многих исследованиях,1069
этих работах,1069
президента российской,1069
значительной части,1068
периода наблюдения,1068
полимеразной цепной,1068
второго порядка,1068
различных методов,1068
достоверные различия,1067
час мг,1066
отека легких,1066
государственном секторе,1065
развития острого,1065
основными причинами,1064
снижение смертности,1064
острой фазы,1064
доза мг,1064
своих работах,1064
счет уменьшения,1064
развития заболевания,1064
верхней конечности,1064
этапе развития,1063
сравнению здоровыми,1063
которым относятся,1063
костной массы,1062
статистические данные,1062
выше группе,1061
согласуются данными,1061
количество исследований,1061
функции миокарда,1060
осложнений стороны,1059
мягкой пшеницы,1059
скорость клубочковой,1058
исследований области,1058
недостаточности хсн,1058
ед мл,1057
существенно ниже,1057
существенный вклад,1057
эпителиальных клеток,1057
могут являться,1056
массовой информации,1056
мышечной ткани,1056
могут связаны,1056
муниципальных образований,1055
опухолевые клетки,1055
методов оценки,1054
исследования последних,1054
когнитивные нарушения,1053
патологических процессов,1053
увеличение содержания,1053
таких факторов,1053
метод оценки,1052
высокие дозы,1052
неблагоприятного исхода,1051
экспрессию генов,1051
тяжелым течением,1051
юридических лиц,1051
составляет менее,1050
возникает необходимость,1050
резонансная томография,1050
центральной части,1049
пациентов окс,1049
дата обращения,1048
республике беларусь,1048
факторам риска,1047
первый год,1047
оценки тяжести,1046
значительное влияние,1045
детского возраста,1044
мировой экономики,1044
детского населения,1043
данные согласуются,1043
сельскохозяйственной продукции,1042
протяжении лет,1042
г д,1041
системного воспалительного,1041
плечевой артерии,1041
ряде других,1041
всей жизни,1041
широко применяется,1040
стабильной ибс,1040
играет ключевую,1040
наиболее частых,1040
других органов,1039
популяции больных,1039
одном исследований,1038
пяточной кости,1038
инфаркте миокарда,1038
лет наблюдения,1038
м угол,1038
отдельных случаях,1037
одной главных,1037
снижению риска,1037
эндотелиальная дисфункция,1037
клиническая эффективность,1037
государственных программ,1037
это явление,1036
физического развития,1036
населенных пунктов,1036
течение периода,1036
плечевого сустава,1036
лиц пожилого,1034
определенной степени,1034
данного подхода,1034
мл м,1034
существует множество,1034
государственных услуг,1033
гражданского общества,1033
возрасте мес,1033
массу тела,1033
приводит росту,1032
возможно это,1032
чувствительностью специфичностью,1032
п р,1032
результатам исследований,1031
учебной деятельности,1031
наиболее распространенными,1031
лазерного излучения,1031
приема препарата,1031
сердечно сосудистым,1030
взрослых детей,1029
д д,1029
стратегического управления,1027
банковского сектора,1027
отмечено снижение,1026
патологических изменений,1026
научные исследования,1026
общей сложности,1026
данные эффективности,1025
мочевых путей,1025
общественных благ,1025
это обстоятельство,1024
большинстве исследований,1024
различной этиологии,1024
позволяет рассматривать,1023
работы посвященные,1023
охотского моря,1023
профессиональной подготовки,1022
данными других,1022
пациентов находящихся,1022
всему миру,1022
финансовой отчетности,1022
здоровых доноров,1022
секторе мужчин,1022
лекарственной устойчивости,1021
развития страны,1020
мировой практике,1019
кг ч,1019
различных регионах,1018
предлагается использовать,1018
трансплантации почки,1017
ингибиторы фно,1017
функционального класса,1017
сократительной функции,1016
своем исследовании,1016
наиболее полно,1016
болезнь легких,1016
половины пациентов,1016
хозяйствующих субъектов,1016
этих заболеваний,1015
дпри мств,1015
настоящей статьи,1015
функции левого,1015
очень важно,1015
гипертензия аг,1015
это является,1014
нестероидные противовоспалительные,1014
раза сравнению,1013
финансовых ресурсов,1013
экономической литературе,1013
р н,1013
повышением риска,1012
нами показано,1012
наиболее частым,1011
северной америки,1011
часто встречается,1010
клинической картине,1010
больных артериальной,1010
наиболее эффективных,1010
ингибиторами фно,1008
могут способствовать,1008
нормальных значений,1008
достоверно ниже,1008
уровень глюкозы,1007
лет жизни,1007
г тыс,1007
острого повреждения,1007
бронхиальной астмой,1006
одним главных,1005
является снижение,1004
является применение,1004
профилактических мероприятий,1004
рис динамика,1004
сут течение,1004
догоспитальном этапе,1004
иммуносупрессивной терапии,1004
сельском хозяйстве,1003
молодых пациентов,1003
следует признать,1003
мужчин возрасте,1002
функции сердца,1002
такие факторы,1002
которая позволяет,1002
наличия отсутствия,1001
приводит тому,1001
старших возрастных,1001
налоговой системы,1001
нижней челюсти,1000
др также,1000
общей практики,1000
лет средний,1000
является определение,1000
группах пациентов,1000
однако результаты,999
нарушением функции,999
первого порядка,998
приведены результаты,998
хронической обструктивной,998
количество работ,998
данные исследования,997
очередь приводит,997
входящих состав,997
исследования явилось,996
пациентов имеющих,996
аортального клапана,995
приходят выводу,995
коронарного кровотока,995
скорости кровотока,995
экономической системы,995
часто встречаются,995
ко всем,995
патогенетических механизмов,994
случаев смерти,994
имеет важное,994
острого коронарного,993
проведены исследования,993
лечение больных,993
которые будут,993
исследования изучение,993
г опубликованы,992
высокой эффективности,991
химического состава,991
такого подхода,991
лекарственные средства,990
шкала оценки,989
сравнению г,989
больных хбп,989
групп населения,989
важным является,988
доходы населения,987
больных получающих,987
федерации период,987
первые ч,987
одного пациента,987
трансплантации сердца,986
поражения органов,985
класс рекомендаций,985
инвестиционных проектов,985
значительную роль,985
нед нед,985
количество пациентов,985
имело место,985
воз г,984
авторы работы,984
реальном времени,983
результаты применения,983
липидного спектра,983
эмпирические исследования,982
общей численности,982
контролируемом исследовании,982
развития фп,982
достижения цели,981
долл сша,981
обмена веществ,981
повышенное содержание,981
некоторых работах,981
слизистых оболочек,980
президенте рф,980
российской империи,980
вич инфицированных,980
является эффективным,979
диабетом типа,978
высказано предположение,978
является самым,978
плотности хс,978
низком уровне,977
любом случае,977
части пациентов,976
ставки процента,976
исследования продемонстрировали,976
высокой чувствительностью,975
статистического анализа,975
больных стабильной,975
г также,975
обладает высокой,975
популяции пациентов,974
механизмы развития,974
большую часть,974
имели место,974
экономическое развитие,973
имеются сведения,973
аг сд,973
уровня глюкозы,972
время проведения,972
конечной точки,972
опухолевой ткани,972
второе место,971
клеток также,971
протяжении последних,971
негативного влияния,970
достаточно высокой,970
слизистой оболочке,969
трудовых ресурсов,968
широкого применения,968
региональном уровне,968
длине волны,967
вируса гриппа,967
доступной литературе,967
внутривенное введение,967
является достаточно,966
широко применяются,966
проспективном исследовании,966
необходимость проведения,965
липопротеинов низкой,965
данные влиянии,965
высокое содержание,964
стратегия развития,964
обработки данных,964
позволяют предположить,964
технологического процесса,963
тесно связаны,963
исследовании также,963
некоторые другие,962
службы президенте,961
курса рубля,961
многих авторов,961
данные болгария,960
посвящены работы,960
группы риска,960
возраст больных,960
очень низкой,960
факторов которые,960
согласно классификации,960
эффективность использования,960
территории российской,960
противовоспалительные препараты,960
болгария наши,960
стволовые клетки,959
медицинских услуг,959
данной методики,959
пациентов сепсисом,958
необходимо проводить,958
лабораторных животных,958
л р,958
широких пределах,958
составляет случаев,957
своей деятельности,957
сосудистого русла,957
большинстве стран,957
национальной валюты,957
рогатого скота,957
молочных желез,957
м р,957
экономически развитых,956
первых лет,956
уровень смертности,956
пожилом возрасте,956
тучных клеток,955
банка россии,954
общем виде,953
редких случаях,953
й степени,953
степень тяжести,953
дальнейшего развития,952
коронарного синдрома,952
м д,952
исследования оценить,952
информационной безопасности,950
различные методы,950
причин развития,950
характеристика больных,950
повышению уровня,950
таблица частота,950
комплекса интима,949
механические свойства,949
обращают внимание,949
прогностическим фактором,949
положительная динамика,949
внимание исследователей,949
соавт которые,948
инфузионной терапии,948
ишемический инсульт,948
исследование котором,948
г р,947
избыточная масса,947
полости носа,946
необходимо использовать,946
сравнительного анализа,946
усл ед,946
широком смысле,946
исследований установлено,946
ряда исследователей,946
является возможность,945
данным исследований,945
болезни альцгеймера,945
благодаря чему,944
возраст пол,944
кж больных,944
лет г,944
данные свидетельствующие,944
соответствии требованиями,943
литературные данные,943
подростковом возрасте,942
легких хобл,942
группе дексмедетомидин,942
основные направления,942
также наличие,942
отличие других,941
систем организма,941
гипертензии аг,941
следует заметить,941
высших учебных,941
составила соответственно,940
результаты согласуются,940
теплового потока,940
патологические изменения,940
значительное число,940
побочных реакций,939
клапанов сердца,939
больных вич,939
данное исследование,938
органов грудной,938
г россии,938
мужской пол,938
клеток крови,938
регионах россии,937
нескольких лет,937
ниже группе,937
актуальной задачей,936
оценки уровня,936
антиоксидантной защиты,935
высокая распространенность,935
основной капитал,935
группе сравнения,935
воспалительные заболевания,934
группой контроля,934
явилось изучение,934
моноклональные антитела,933
практически здоровых,931
основными факторами,930
важное место,930
также данные,929
данных пациентов,929
коронарного шунтирования,929
исследовании котором,929
первичной вторичной,928
многими авторами,928
выживаемости пациентов,928
исследований которые,928
м п,927
это подтверждается,927
дендритные клетки,927
сопутствующие заболевания,927
колоректального рака,927
реактивный белок,927
частота сердечных,927
могут выступать,926
группе лет,926
контроля надзора,926
роль регуляции,925
роста фибробластов,925
ночное время,925
профессионального развития,924
тб вич,924
являются причиной,923
стратификации риска,923
температуры тела,923
количество больных,923
одном случае,922
таблица характеристика,922
двигательной активности,922
повышение риска,922
этих работ,922
этих исследованиях,922
ведущей причиной,921
грудной клетке,921
играет роль,921
оценивали помощью,921
требует дальнейшего,920
составляет среднем,920
повседневной жизни,920
п ст,920
использованием метода,919
имела место,919
функции печени,919
целью выявления,919
механизмом действия,919
целью повышения,918
клинического течения,918
могут также,918
детей первого,918
активатора плазминогена,918
занимает е,917
низкого уровня,917
эндотелиальных клетках,917
финансового развития,917
первый взгляд,916
основные положения,916
математического моделирования,916
обеих групп,916
липопротеидов высокой,916
общего объема,916
течение всей,916
таргетной терапии,915
лечение пациентов,915
низких доз,915
предпринимательской деятельности,915
вероятность возникновения,915
исследований также,915
мнению автора,914
ангиотензин альдостероновой,914
точек зрения,913
которые приводят,913
осложнений пациентов,913
элементов крови,913
желчных протоков,912
сектора экономики,911
липидов пол,911
стать причиной,910
развития рака,910
существуют различные,910
другие факторы,909
увеличением числа,909
хозяйства государственной,909
улучшения качества,909
проспективных исследований,909
центральной гемодинамики,908
диастолического ад,908
вызывает сомнения,908
увеличивается возрастом,908
почечных артерий,908
целью определения,908
ведущая роль,908
управления результатам,907
расчеты авторов,907
снижение количества,907
рисунок динамика,907
однако настоящее,907
нан беларуси,907
клинические рекомендации,907
стандартной методике,907
экономической безопасности,907
части больных,907
состояния больных,906
кг сутки,906
последующие годы,905
средних значений,905
протяжении многих,905
повышение содержания,904
т г,904
показатели смертности,904
стадии развития,904
одной важнейших,904
женщин постменопаузе,903
длительный период,902
свое время,902
эпидемиологические исследования,902
гена кодирующего,901
повышению эффективности,901
основным фактором,901
наибольший интерес,901
лучевая терапия,900
аутоиммунных заболеваний,900
частном секторе,900
стало возможным,899
частотой гц,898
течение часов,898
подобного рода,898
малых средних,898
бронхиальная астма,898
примерно случаев,898
является создание,897
ультразвукового исследования,897
ревматоидного артрита,897
крупных исследований,897
р сравнению,897
снижение массы,896
обоих случаях,896
подавляющего большинства,895
сосудистого тонуса,895
антибактериальных препаратов,895
фолиевой кислоты,895
рабочей группы,895
половине х,895
работе также,895
различных странах,895
предметной области,895
способствовать развитию,895
обструктивная болезнь,894
американской ассоциации,894
международных отношений,894
рядом авторов,894
нашей точки,893
нескольких исследованиях,893
кг мин,893
лет мужчин,893
национальной экономики,893
венозной крови,892
принимает участие,892
альдостероновой системы,892
др однако,891
хроническими заболеваниями,891
почечной ткани,891
различий группами,891
транспортных средств,890
отделов сердца,890
омега пнжк,890
гипертрофии левого,890
мес лет,890
таблице таблица,890
увеличение объема,889
внешней торговли,888
русском языке,888
групп пациентов,888
литературе описаны,888
большинство исследований,887
низкий риск,887
данные исследований,887
млу мбт,887
корпоративного управления,886
общая выживаемость,886
экспериментальных клинических,886
также являются,886
наиболее важным,886
снижение содержания,884
очень часто,884
северной части,884
развития аг,884
участием пациентов,883
наибольшее количество,883
среднее время,883
хроническая обструктивная,883
метод лечения,882
несколько выше,882
российской популяции,882
различных областях,882
лпвп ммоль,881
образования науки,881
систолическое ад,881
образовательных учреждений,881
определенных условиях,881
второй мировой,881
тяжести заболевания,881
н профессор,880
разработки новых,880
г сша,880
г впервые,880
процессе лечения,880
время сна,880
большей мере,880
сосудистую систему,880
новые возможности,879
хорошие результаты,879
различных групп,879
глубоких вен,879
каждый которых,878
гражданских служащих,878
показано снижение,878
практического применения,878
представлены рис,878
эффективным методом,877
мировом рынке,877
высокой активностью,877
исследования пациентов,877
составила мес,877
исследований показал,877
сопровождается увеличением,877
данном этапе,876
факторы роста,876
факторов определяющих,876
результаты этих,876
академии народного,876
крупного рогатого,875
иметь место,875
питательных веществ,875
свободных жирных,875
умений навыков,875
является единственным,875
фермента иапф,874
заболевания также,874
характеристика пациентов,874
ремоделирования миокарда,874
который очередь,873
существуют данные,873
является необходимым,873
снижения частоты,873
длительной терапии,873
являются основными,873
электрического поля,873
рассматривать качестве,873
минеральной плотности,872
технологического развития,872
плацебо контролируемых,872
неотъемлемой частью,872
мкг л,872
рандомизированное исследование,872
клинического применения,871
иммунных комплексов,871
уровень хс,871
пять лет,871
промежуточных товаров,871
нашей работы,871
также отмечено,871
авторы показали,871
транспортируемого груза,870
место структуре,870
метод позволяет,870
происходит счет,869
женщин лет,869
чувствительности специфичности,869
недавние исследования,869
особенно это,869
напрямую зависит,869
пациентов стабильной,869
активности ра,869
основные принципы,868
рост заболеваемости,868
нарушения мозгового,867
московской области,867
представляющий собой,867
жизни человека,867
широкого круга,867
составляет примерно,867
численность населения,867
задней стенки,867
населения страны,866
вирусной инфекции,866
транскрипционных факторов,866
репродуктивного возраста,866
напряженного состояния,865
производительность труда,865
лежащих основе,864
функции легких,864
системы гемостаза,864
трудоспособного населения,864
уровня холестерина,864
младше лет,864
лабораторных показателей,864
бюджетных средств,864
согласно полученным,863
этих методов,863
симптомов заболевания,863
белого вещества,863
биологических препаратов,862
является важной,862
л гких,862
артериальной стенки,862
двух лет,862
жизни пациента,862
данный вид,862
больных ссд,861
низким риском,861
тыс л,861
которые получали,861
л мг,861
программное обеспечение,861
небольшое количество,859
фр ссз,859
больных рмж,859
это очередь,859
голеностопного сустава,859
правовых актов,859
эффективность препарата,859
сельского населения,858
больных которым,858
течение х,857
время наиболее,857
денежной массы,857
костном мозге,857
повышение экспрессии,857
молекулярно генетических,856
которых наиболее,856
одним таких,856
больных хроническим,856
рамках которого,855
рака легкого,855
средней степени,854
литературных источников,854
существенного влияния,854
уч ных,854
создание условий,854
малого бизнеса,853
счет повышения,853
нестероидных противовоспалительных,852
болезнь почек,852
желудочковых аритмий,852
период полувыведения,851
новой зеландии,851
основные характеристики,851
общий холестерин,851
наличие отсутствие,850
включено пациентов,850
агрегацию тромбоцитов,850
систем управления,850
травматической болезни,850
рассматривается качестве,850
могут рассматриваться,850
семейный анамнез,849
иммунокомпетентных клеток,849
методы диагностики,849
почек хбп,849
выше больных,849
процесс формирования,849
бизнес процессов,849
основании анализа,848
уменьшение количества,848
маркеров воспаления,848
антагонистов кальция,847
дифференциальной диагностике,847
сосудистой смерти,847
многочисленных исследованиях,847
кривой филлипса,847
эмпирических исследований,847
выше среди,847
позволяет говорить,847
также других,847
периферических нервов,847
научно исследовательских,846
банковской системы,846
иммуноферментного анализа,846
другими факторами,846
спроса деньги,846
президента рф,845
почечного повреждения,845
русский язык,844
целью снижения,844
несмотря наличие,844
половины больных,844
зависимости типа,844
периода времени,844
данного типа,844
показано пациентов,844
является развитие,844
данной модели,843
разделены группы,843
примечание р,843
данные подтверждают,843
свой вклад,842
следует обратить,842
качестве альтернативы,842
рака желудка,842
работ показано,842
пациентов принимавших,842
сокращений чсс,841
длиной волны,841
темпы экономического,841
которые определяют,841
различные аспекты,840
защиты прав,840
досл дження,840
те которые,840
значительное повышение,840
сократительной способности,840
последнего времени,840
следует использовать,839
является повышение,839
данная методика,839
физико химические,838
использовать качестве,837
целесообразно использовать,837
исследовании включавшем,837
какие либо,836
прав собственности,836
менее г,835
благоприятные условия,835
например см,835
целью профилактики,835
ряде стран,835
рекомендуется использовать,835
высокий процент,834
чсс уд,834
промежуток времени,834
микро рнк,834
рабочем месте,834
позволяет добиться,833
базальной мембраны,833
м соавт,833
статистической значимости,833
современном мире,832
позволяет проводить,832
федерации г,831
длительность заболевания,831
пдкв см,831
смертности больных,830
снижение экспрессии,830
нервной системе,830
рынок труда,830
дл мм,830
медицинского персонала,829
течение многих,829
соавт также,829
т клеточного,829
оценить эффективность,829
половых гормонов,829
глубины анестезии,829
федеральной службы,829
имеют высокий,828
случай контроль,828
составной частью,827
определяется формуле,826
принимать внимание,826
больных мс,826
аг ибс,826
мнению многих,825
течение сут,825
рассматриваться качестве,825
органов брюшной,825
также показали,824
прочих равных,824
цель настоящей,824
контроля качества,824
критическом состоянии,823
фк хсн,823
клиническом исследовании,823
году году,822
иностранных студентов,822
хсн фк,822
следующие показатели,822
менее лет,822
полиморфизм гена,822
перспективным направлением,822
прогноз ткань,822
среди основных,821
сосудистого эндотелия,821
относительно недавно,821
риска инсульта,821
сравнительная характеристика,821
осложнений больных,820
клинических рекомендациях,820
пола возраста,820
обратного захвата,820
выраженное снижение,820
предпринята попытка,820
снижение числа,820
разным данным,820
степени злокачественности,820
могут обусловлены,819
диктует необходимость,819
научных работ,819
время активно,819
интервал ди,819
мнению экспертов,818
болезней системы,817
широко распространены,817
общего уровня,817
почечной функции,817
советского союза,817
прогноз пациентов,816
ведения больных,816
появление новых,816
суточной дозе,816
новорожденных детей,815
методом выбора,815
скорой медицинской,815
интерлейкина ил,815
миокарда больных,814
начальной стадии,814
решающую роль,814
большее значение,814
состояния пациента,814
кт мрт,814
клинический случай,814
почечной дисфункции,814
финансовых институтов,813
стадиях развития,813
ведению пациентов,813
число случаев,812
пациентов различными,812
помощи больным,812
фактором развития,812
показано увеличение,812
синовиальной оболочки,811
государственной статистики,811
фибрилляцией предсердий,811
целью оценки,811
конечных элементов,811
особенно пациентов,811
поверхностного слоя,811
внешних факторов,811
фильтрации скф,810
образовательной деятельности,810
экспериментальных работ,810
функциональных нарушений,810
форменных элементов,810
коронарных артериях,810
денежного рынка,810
сравнению исходным,810
угол наклона,810
пл мт,810
приверженность лечению,809
низкие значения,809
является весьма,809
мес лечения,809
является изучение,809
прав человека,809
анализ влияния,809
тревоги депрессии,808
диагностических критериев,808
нервной ткани,808
ранним ра,808
этих процессов,808
новые данные,808
клиническое течение,808
больных ишемической,807
является важнейшим,807
кап талу,807
около случаев,807
января года,807
клинические признаки,807
другими исследователями,807
определения уровня,807
решение проблемы,807
пучка гиса,806
вич инфекция,806
возраста пола,805
антиаритмических препаратов,805
ранее проведенных,805
туберкулезной инфекции,805
показана возможность,804
потребление алкоголя,804
подтверждается данными,804
дифференциальная диагностика,804
лишь случаев,804
смертности пациентов,804
тяжелое течение,804
б льшую,803
государственного долга,803
государственных органов,803
коронарных событий,803
здоровых детей,803
очень высокого,803
