text_without_tags,freq
италия др франция,315
модель экономический рост,314
мочь приводить снижение,314
особый значение приобретать,314
наиболее часто использовать,314
точка зрение теория,314
функциональный класс хсн,314
тактика ведение пациент,314
требовать дальнейший исследование,313
том е являться,313
скора медицинский помощь,313
развитие послеоперационный осложнение,313
синдром ночное апноэ,313
место лишение свобода,313
носить противоречивый характер,313
инфекция мочевыводящий путь,312
необходимый обратить внимание,312
лечение ингибитор фно,312
исследование быть выбрать,312
результат что происходить,312
фактор неблагоприятный прогноз,311
модифицировать фактор риска,310
занимать лидировать позиция,310
боль нижний часть,310
данные зарубежный автор,310
го го тип,310
сегмент мжп сантиметр,310
иметь повышенный риск,310
соединить штат америка,309
снижение сократительный способность,309
пациент сердечно-сосудистый заболевание,309
рекомендация ведение пациент,308
том далее также,308
развитие экономический рост,308
др индия кипр,308
наиболее распространить метод,308
мт ингибитор фно,308
заболевание щитовидный железа,308
ст федеральный закон,307
изучение эффективность безопасность,307
система оплата труд,307
играть решающий роль,307
величина поток свежеть,306
год старший год,306
лечение артериальный гипертензия,306
крупный многоцентровой исследование,306
концентрация анестетик кровь,306
влияние качество жизнь,305
помощь пакет программа,305
наиболее распространить являться,305
ювенильный идиопатический артрит,304
параметр центральный гемодинамика,304
плазма кровь больной,304
настоящее время большой,304
инфекция мочевой путь,303
повышение уровень креатинин,303
применение ингибитор фно,303
общий популяция больной,303
международный нормализовать отношение,303
производный финансовый инструмент,302
поражение орган мишень,302
масса тело пациент,302
представлять особый интерес,302
вопрос современный педиатрия,302
острый респираторный заболевание,301
развитие ишемический инсульт,301
рост масса тело,301
ассоциация полиморфизм ген,301
снижение систолический ада,301
посвятить большой количество,301
рынок ввп производительность,300
уровень холестерин липопротеин,300
общий летний выживаемость,300
подушевая ввп расстояние,300
развитие воспалительный процесс,300
фз внесение изменение,300
сей пора являться,300
работа сантиметр например,299
двойной антитромбоцитарный терапия,299
инфекция верхний дыхательный,299
холестерин липопротеин высокий,299
рандомизировать двойной слепой,299
миллион человек год,298
пациент молодой возраст,298
уровень гемоглобин год,298
сд сахарный диабет,298
республика беларусь год,298
настоящее время дать,298
причина смерть больной,298
жёсткость артериальный стенка,298
научный сотрудник лаборатория,298
анализ база дать,297
заболевание орган дыхание,297
ремоделирование левый желудочек,297
больной пожилое возраст,297
ацетилсалициловый кислота аск,296
примечание составить автор,296
наш наш блохин,296
смерть инфаркт миокард,296
страна юг сахара,296
высокий плотность хс,296
быть поставить задача,296
ребёнок школьный возраст,296
являться составной частью,296
страна слаборазвитый экономика,295
наиболее распространить заболевание,295
хсн функциональный класс,295
опухоль головной мозг,294
инфаркт миокард анамнез,294
дать позволять предположить,294
управление человеческий ресурс,294
свой очередь вести,293
настоящее время рассматриваться,293
срок наблюдение год,293
золотой стандарт диагностика,293
наиболее эффективный способ,292
хсн хронический сердечный,292
необходимый принимать внимание,292
быть описать ранее,292
стент лекарственный покрытие,292
тяжёлый сочетать травма,292
охрана здоровье гражданин,292
пациент ревматоидный артрит,292
время искусственный кровообращение,292
метод лучевой диагностика,292
часто болеть ребёнок,292
возобновлять источник энергия,291
стенка левый желудочек,291
отрицательный обратный связь,291
лж левый желудочек,291
существующий сегодняшний день,291
несколько год назад,291
вероятность безотказный работа,291
ага ишемический болезнь,291
пациент критический состояние,291
лучевой терапия лт,291
обеспечение национальный безопасность,291
отношение шанс ош,291
этап жизненный цикл,290
год составить миллион,290
мужчина женщина год,290
достижение целевой ада,290
это настоящее время,290
степень дифференцировка опухоль,290
инвестиция человеческий капитал,290
страна низка инфляция,289
лицо принимать решение,289
организация объединить нация,289
паритет покупательный способность,289
эффективность безопасность препарат,289
относительный риск ор,289
метод иммуноферментный анализ,289
значительный часть пациент,289
оплата медицинский помощь,289
достоверный снижение уровень,289
программа повышение квалификация,289
пациент группа дексмедетомидин,288
быть иметь вид,288
квартал страна средний,288
работа выполнить поддержка,288
суточный мониторирование ада,288
который мочь приводить,288
средний инфляция квартал,288
высокий инфляция квартал,288
больной хронический гепатит,287
общий выживаемость больной,287
сахарный диабет ожирение,287
уровень оплата труд,286
настоящее время известный,286
лекарственный устойчивость возбудитель,286
значение стандартный отклонение,286
свободный радикал кислород,286
находиться критический состояние,286
развитие окислительный стресс,285
процесс стратегический планирование,285
ранее выполнить исследование,285
поражение слизистый оболочка,285
снижение минеральный плотность,285
степень тяжесть заболевание,285
мг килограмм число,285
быть провести оценка,285
острый дыхательный недостаточность,285
составлять около весь,285
восстановление коронарный кровоток,285
эпидермальный фактор рост,285
нефатальный инфаркт миокард,284
кожа слизистый оболочка,284
предоставление государственный услуга,284
пациент фибрилляция предсердие,284
фаза клеточный цикл,284
российский кардиологический журнал,284
том число рпроизводительность,283
важный роль патогенез,283
мочь иметь значение,283
плотность килограмм метр,283
валовый добавить стоимость,283
молекула клеточный адгезия,283
вторичный конечный точка,283
нагрузка отгруз наш,283
регуляция экспрессия ген,283
год имт килограмм,283
государственный университет том,283
экспрессия молекула адгезия,282
иметься настоящее время,282
работа посвятить анализ,282
точка зрение являться,282
положительный корреляционный связь,282
оставаться актуальный проблема,282
работа быть провести,282
быть существенно ниже,282
миллион доллар сша,282
реализация государственный политика,282
рекомендация ведение больной,281
эпидемиологический исследование провести,281
пароксизмальный форма фп,281
статистически значимый увеличение,281
ош ный ди,281
который лежать основа,280
экономически активный население,280
наличие сопутствующий патология,280
слепой плацебо-контролировать исследование,280
средний артериальный давление,280
механизм обратный связь,279
байкальский рифтовый зона,279
работа отечественный зарубежный,279
уровень сад дада,279
заболевание опорно-двигательный аппарат,279
уровень маркер воспаление,279
интерлейкина фактор некроз,279
который оказывать влияние,278
это согласоваться дать,278
который мочь стать,278
проблема особо опасный,278
метр ширина лента,278
острый респираторный дистресс-синдром,277
контрольный группа составить,277
это давать возможность,277
торговля добавить стоимость,277
продолжительность жизнь население,277
изменение экспрессия ген,277
улучшить качество жизнь,277
самый ранний стадия,276
комбинированный антигипертензивный терапия,276
законодательство российский федерация,276
увеличение сердечный выброс,276
оценка состояние здоровье,276
саркома мягкий ткань,276
вирус иммунодефицит человек,276
развитие почечный недостаточность,275
давление малое круг,275
молодой среднее возраст,275
ведущий причина смертность,275
некоторый исследователь считать,275
синтез провоспалительный цитокин,275
плата дх далее,275
исследование эффект перенос,274
пациент перенести инфаркт,274
регионарный лимфатический узел,274
страна коэффициент джиня,274
тг ммоль литр,274
быть значимый выше,274
система цитохром р,274
напряжённость электрический поль,273
страна латинский америка,273
вариабельность ритм сердце,273
висцеральный жиров ткань,273
уровень систолический ада,273
давление мм рт,273
государственный технический университет,273
условие внешний среда,273
опухоль голов шея,273
лечение артериальный гипертония,273
результат рандомизировать исследование,272
обеспечение продовольственный безопасность,272
российский рекомендация диагностик,272
играть ключевой роль,272
содержание сыворотка кровь,272
структура левый желудочек,272
снижение функциональный активность,272
безболевой ишемия миокард,272
министр иностранный дело,272
лекарственный устойчивость мбт,272
важный место занимать,271
основный фактор влиять,271
аллельный вариант ген,271
клинический эффективность безопасность,271
насосный функция сердце,271
иметь место пациент,270
который наиболее часто,270
который мочь влиять,270
настоящий время оставаться,270
выше общий популяция,270
охс ммоль литр,270
ширина запретить зона,270
объём мкм грань,270
оценка когнитивный функция,270
задержка внутриутробный развитие,270
находить широкий применение,269
больной критический состояние,269
ст гк рф,269
теория балансовый учёт,269
вид профессиональный деятельность,268
настоящее время метод,268
триглицерид ммоль литр,268
обучение иностранный язык,268
развитие нежелательный явление,268
низка степень злокачественность,268
генотип полиморфизм ген,268
функция щитовидный железа,267
работа быть получить,267
результат численный моделирование,267
составить миллиард доллар,267
цепной реакция пцр,267
курс национальный валюта,266
рандомизировать исследование который,266
иметь место больной,266
закон стратегический планирование,266
данные официальный статистика,266
молекула межклеточный адгезия,266
согласно данные исследование,266
группа контрольный группа,266
доля государственный расход,266
пик заболеваемость приходиться,265
использование природный ресурс,265
международный валютный фонд,265
проспективный когортный исследование,265
сторона желудочно-кишечный тракт,265
приём лекарственный препарат,265
рак щитовидный железа,265
выраженность болевой синдром,265
приводить достоверный снижение,265
мелкий плотный лнп,265
пациент быть рандомизировать,265
доход метод наименьший,264
белка тепловой шок,264
который большинство случай,264
позволять полный мера,264
показатель липидный обмен,264
биологически активный соединение,264
обширный абдоминальный операция,264
внешний внутренний среда,264
давать основание полагать,264
статистический анализ дать,263
практически здоровый человек,263
страна центральный восточный,263
исследование последний десятилетие,263
популяция объесть выборка,263
общий фактор риска,262
наличие мутация ген,262
ожирение сахарный диабет,262
технический обслуживание ремонт,262
наиболее распространить форма,262
производство распределение электроэнергия,261
практика стратегический управление,261
работа посвятить проблема,261
сужение суставный щель,261
улучшать качество жизнь,261
больной ишемический инсульт,261
варьировать широкий предел,260
риск неблагоприятный исход,260
широкий клинический практика,260
мужчина старший год,260
год килограмм сут,260
менее ммоль литр,260
влияние экономический рост,260
протяжение длительный время,260
наиболее распространить причина,260
сократительный способность миокард,260
точка зрение согласно,259
перелом шейк бедро,259
частота летальный исход,259
считать статистически значимый,259
отечественный зарубежный исследователь,259
основной фактор риска,259
отношение друг друг,259
оставаться конец изучить,259
адаптивный иммунный ответ,258
средний возраст составить,258
мужчина женщина соответственно,258
подвеска сантиметр рисунок,258
точка зрение автор,258
год тысяча чело,258
р р соответственно,258
шоковый условие торговля,258
теоретический точка зрение,257
том взвесить изображение,257
микобактерия туберкулёз мбт,257
летний выживаемость пациент,257
эффективность антиаритмический препарат,257
оценка кж больной,257
пцр реальный время,257
сей пора существовать,257
однако большинство случай,257
купирование болевой синдром,257
больной нестабильный стенокардия,257
циркулировать иммунный комплекс,257
это давать основание,256
летний период наблюдение,256
мл килограмм число,256
профилактика тромбоэмболический осложнение,256
лечение хронический боль,256
липопротеин низка плотность,256
информационный безопасность это,256
канда психол наука,255
обнаружить ассоциация популяция,255
том е год,255
пациент выявить ассоциация,255
быть статистически значимый,255
уменьшение выброс парниковый,255
область головной мозг,255
торговля промежуточный товар,255
общий популяция составлять,255
ставка денежный рынок,255
поддержать рекомендация национальный,255
сосуд микроциркуляторный русло,254
нормальный функция почка,254
медицинский помощь больной,254
настоящее время исследование,254
осложнение сторона жкт,254
весь злокачественный новообразование,254
организация медицинский помощь,254
финансовый кризис год,254
важный фактор влиять,254
объект культурный наследие,254
год быть получить,254
е е сутки,254
линейный скорость кровоток,254
стратегия стратегия контроль,254
стратегия электронный правительство,254
частота сердечно-сосудистый осложнение,254
точный критерий фишер,253
национальный исследовательский университет,253
ага артериальный гипертензия,253
связь полиморфизм ген,253
ранний диастолический наполнение,253
актуальный проблема современный,253
информационный технология сша,253
эффективность бюджетный расход,253
популяция северный олень,253
состояние здоровье население,253
течение несколько месяц,253
обструкция дыхательный путь,253
спид экологический стратегия,252
стратегия защита наводнение,252
очень по-разному современный,252
лесной стратегия стратегия,252
быть предложить работа,252
короткий обзор видно,252
открывать новое возможность,252
программа стабильность космический,252
сфера инфраструктурный стратегия,252
береговой эрозия местный,252
электронный правительство стратегия,252
серогруппа наш том,252
это короткий обзор,252
го век великий,252
стратегия великобритания индустриальный,252
канада стратегия устойчивый,252
стратегия развитие информационно-коммуникационный,252
регенерация здание стратегия,252
шёлковый путь стратегия,252
работа быть предложить,252
также следовать отметить,252
стратегический управление разный,252
реформа стратегический план,252
китай пятилетний план,252
верхний нижний конечность,252
германия стратегия устойчивый,252
цифровой стратегия стратегия,252
развитие канада стратегия,252
профилактика стратегия борьба,252
осуществляться очень по-разному,252
ряд автор отмечать,252
наиболее вероятный причина,252
поддержка бездомный стратегия,252
искусственный интеллект стратегия,252
принцип стратегический управление,252
ведущий место занимать,252
рт ст процент,252
большой бизнес дорожный,252
отдельный законодательный акт,252
чистый иностранный актив,252
развитие человеческий потенциал,251
наиболее широко использовать,251
значимый различие группа,251
группа комбинированный терапия,251
том е р,251
который мочь возникнуть,251
первичный медико-санитарный помощь,251
развитие летальный исход,251
модификация образ жизнь,251
хороший профиль безопасность,250
активация иммунный система,250
наука российский федерация,250
ухудшать качество жизнь,250
кольцо трикуспидальный клапан,250
настоящее время показать,249
следовать отметить весь,249
сыворотка кровь определять,249
повреждение почка опп,249
когнитивный функция пациент,249
европейский антиревматический лига,249
фракция выброс фв,249
россия настоящее время,249
составлять мг килограмм,249
качество фактор риска,248
темп рост население,248
который значительный степень,248
активно обсуждаться вопрос,248
настоящее время мир,248
повреждение слизистый оболочка,248
сопротивление дыхательный путь,248
неспецифический боль спина,248
являться артериальный гипертензия,248
построение математический модель,248
свёртывать система кровь,248
заболевание сахарный диабет,248
встречаться значительно реж,248
нижний граница норма,248
быть опубликовать дать,248
год индекс масса,248
метастаз лимфатический узел,248
однако сегодняшний день,247
результат ранее провести,247
составлять около год,247
доказать свой эффективность,247
быть выявить статистически,247
сельский населить пункт,247
который позволять оценить,247
ускорение свободный падение,247
ишемический инсульт ия,247
аппарат внешний фиксация,247
увеличение транскрипционный активность,246
общий мышечный пд,246
ранний неонатальный период,246
различный точка зрение,246
ада артериальный давление,246
активация система комплемент,246
натощак ммоль литр,246
клинический рекомендация диагностик,246
таблица динамик показатель,246
проксимальный отдел бедро,246
форма ишемический болезнь,246
иметь прогностический значение,245
больной метаболический синдром,245
работа явиться изучение,245
система антиоксидантный защита,245
диффузионный способность лёгкое,245
заболевание головной мозг,245
том далее который,245
классический фактор риска,245
социально-экономический развитие регион,244
масса тело год,244
пациент фактор риска,244
разный степень тяжесть,244
вирус эпштейн барра,244
высокий риск возникновение,244
фактор риска являться,244
й й день,244
ретроспективный когортный исследование,244
независимый прогностический фактор,244
функция импульсный отклик,243
золотой стандарт лечение,243
отяготить семейный анамнез,243
использование пакет прикладной,243
развитие полиорганный недостаточность,243
метастаз головной мозг,243
впервые описать год,243
пациент старческий возраст,243
отмечаться достоверный снижение,243
частота сердечно-сосудистый событие,243
цель первичный профилактика,243
острый коронарный событие,243
активный образ жизнь,243
скорость воздушный поток,243
короткий промежуток время,242
согласоваться литературный дать,242
составить миллион рубль,242
данные годовой отчёт,242
личный подсобный хозяйство,242
показание хирургический лечение,242
риск сердечно-сосудистый заболевание,242
эмбриональный стволовой клетка,242
непосредственный причина смерть,242
образ сегодняшний день,242
ст нк рф,242
уровень глюкоза натощак,242
который мочь повлиять,241
женщина мужчина возраст,241
многоцентровой рандомизировать исследование,241
большинство случай являться,241
позиция доказательный медицина,241
ранний стадия болезнь,241
больной имя подъём,241
развитие неблагоприятный исход,241
инфекция дыхательный путь,241
смертность ишемический болезнь,241
средний стандартный отклонение,240
данные воз год,240
зависимость единица рассчитать,240
повышение пенсионный возраст,240
стеноз почечный артерия,240
средний возраст который,240
искусственный нейронный сеть,240
мировой финансовый кризис,240
сердечный индекс си,240
трансплантация костный мозг,240
обладать широкий спектр,240
который мочь способствовать,240
оценка психический статус,240
летний общий выживаемость,240
ммоль литр женщина,239
автор сделать вывод,239
развитие прогрессирование атеросклероз,239
нижний мочевой путь,239
природный очаг чума,239
парциальный давление кислород,239
цитруллинированный пептид аццп,239
среди причина смерть,239
частота больший кровотечение,239
напряжённость магнитный поль,239
функция спрос деньга,239
наиболее актуальный проблема,239
российский федерация также,238
который давать возможность,238
первичный звено здравоохранение,238
образ сделать вывод,238
развитие информационный технология,238
пациент послеоперационный период,238
существовать точка зрение,238
также быть продемонстрировать,238
большой круг кровообращение,238
улучшение эндотелиальна функция,238
страна юго-восточный азия,238
сократительный функция миокард,238
признак сердечный недостаточность,237
развитие серьёзный осложнение,237
малоподвижный образ жизнь,237
мт мг нед,237
проба реактивный гиперемия,237
достоверный различие группа,237
основный клинический проявление,237
ключевой роль играть,237
трансплантат против хозяин,237
известный фактор риска,237
выявить статистически значимый,236
класс уровень доказательность,236
вызывать сомнение факт,236
поверхностный слой керамика,236
клеточный иммунный ответ,236
хронический боль спина,236
скорость пульсовый волна,235
считаться золотой стандарт,235
решение краевой задача,235
умеренный когнитивный нарушение,235
дать быть подтвердить,235
конец прошлое век,235
ингибитор ангиотензин-превращать фермент,234
внутриглазной давление вгд,234
улучшение функция эндотелий,234
объект интеллектуальный собственность,234
скф скорость клубочковый,234
лицо старший возраст,234
физический культура спорт,234
липидный углеводный обмен,234
нарушение система гемостаз,234
лпнп ммоль литр,234
создавать благоприятный условие,234
нарушение дыхание сон,234
улучшение функциональный состояние,234
продолжение таблица страна,234
сотрудник лаборатория развитие,234
измерение артериальный давление,233
минимальный альвеолярный концентрация,233
острый печёночный недостаточность,233
относительно друг друг,233
предиктор неблагоприятный исход,233
слепой плацебоконтролировать исследование,233
инфекция нижний дыхательный,233
ранний стадия хбп,233
представить табла таблица,233
показатель общий выживаемость,233
болезнь го пересмотр,233
метод максимальный правдоподобие,233
задний черепной ямка,232
рф ме мл,232
препарат й линия,232
содержимый большой количество,232
особо следовать отметить,232
анализ эффект перенос,232
индекс промышленный производство,232
быть предложить использовать,232
быть продемонстрировать исследование,232
врач первичный звено,232
россия страна снг,232
также мочь оказывать,231
российский федерация который,231
наш метр лраспределенный,231
наиболее часто встречать,231
настоящее время выделять,231
отдел бедренный костя,231
эпизод ишемия миокард,231
ген кодировать белка,231
содержание плазма кровь,231
критерий американский коллегия,231
загрязнение атмосферный воздух,231
выявить достоверный различие,231
исследование быть подтвердить,231
год плата плата,231
функциональный активность клетка,231
общий безрецидивный выживаемость,230
развитие банковский сектор,230
быть подтвердить результат,230
который мочь служить,230
отрасль народный хозяйство,230
среди лицо старший,230
это быть подтвердить,230
наиболее широко использоваться,230
с-реактивный белок срб,230
таблица составить данные,230
й неделя лечение,230
экономический рост страна,230
избыточный вес ожирение,229
внедрение новый технология,229
необходимый достаточный условие,229
получать комбинированный терапия,229
являться неблагоприятный прогностический,229
существенный роль играть,229
селективный ингибитор цог,229
р статистически значимый,229
значительный степень определять,229
фактор риска возраст,229
достоверный снижение частота,229
изменение окружающий среда,229
лекарственный средство лс,229
доход человеческий капитал,229
пациент хронический боль,229
больной цирроз печень,229
многие автор отмечать,229
наличие артериальный гипертензия,229
особенность клинический картина,228
статистический обработка материал,228
жизненный ёмкость лёгкое,228
достоверность различие группа,228
уровень доход население,228
год килограмм масса,228
подход решение задача,228
реализация образовательный программа,228
являться частное случаем,228
метаболизм костный ткань,228
показатель центральный гемодинамика,228
показатель контрольный группа,228
острый среднее отит,228
метр ур метр,228
процесс свободнорадикальный окисление,228
толщина ким мм,228
звено иммунный система,227
данный момент время,227
развитие хронический сердечный,227
прямая ингибитор тромбин,227
коллаген го тип,227
наш э бауман,227
комбинированный терапия мт,227
цель настоящий статья,227
женщина средний возраст,227
летний безрецидивный выживаемость,227
р достоверность различие,227
низка плотность лпнп,227
высокотехнологичный медицинский помощь,227
нед нед нед,227
тактика ведение больной,227
креатинин сыворотка кровь,226
анкилозировать спондилит ас,226
компания ограниченный ответственность,226
ряд работа посвятить,226
жизненно важный функция,226
число степень свобода,226
соответствовать данные литература,226
биологический обратный связь,226
повреждение сосудистый стенка,226
доступность медицинский помощь,226
побочный эффект связанный,225
мононуклеар периферический кровь,225
контрольный группа р,225
больной мужчина женщина,225
рак ободочный кишка,225
система линейный алгебраический,225
р р р,225
сердечно-сосудистый осложнение больной,225
являться весьма актуальный,225
замедление темп рост,225
полиморфизм ген кодировать,225
среди фактор риска,225
составлять миллион человек,225
однако необходимый отметить,225
метод проточный цитометрия,225
сердечный ресинхронизировать терапия,225
эффективность антигипертензивный терапия,225
мкм грань объём,225
значение число итерация,225
значительный часть больной,225
туберкулёз млу мбт,225
стентирование коронарный артерия,224
риск сердечно-сосудистый событие,224
композитный шкала оценка,224
летний выживаемость составлять,224
аутосомно-доминантный тип наследование,224
угол внутренний трение,224
использование клинический практика,224
настоящее время это,224
социальный рыночный хозяйство,224
дефицит масса тело,224
будущий профессиональный деятельность,223
высокий доза мг,223
мочь приводить нарушение,223
синдром раздражить кишечник,223
канал диффузия технология,223
развитие гипертрофия миокард,223
эффективность безопасность терапия,223
активность антиоксидантный фермент,223
глобальный отчёт воз,222
год миллион рубль,222
год настоящий время,222
следствие что являться,222
нарушение функциональный состояние,222
следовать отметить дать,222
эффективный курс рубль,222
увеличение комплаенс лёгкое,222
метр наш доцент,222
систолический ада сад,222
сегодняшний день известно,222
лечение сердечно-сосудистый заболевание,222
кемеровский государственный университет,221
побочный эффект быть,221
больной гипертонический болезнь,221
внимание уделяться изучение,221
сут ммоль сут,221
сибирский федеральный округа,221
различный страна мир,221
государственный расход ввп,221
наиболее часто применяться,221
пациент впервые выявить,221
мужчина ммоль литр,221
серьёзный нежелательный явление,221
содержание органический вещество,220
федеральный бюджет год,220
дефицит внимание гиперактивность,220
позволять существенно снизить,220
развитие рак молочный,220
нестабильный стенокардия нс,220
наиболее значимый являться,220
выброс левый желудочек,220
государственный муниципальный услуга,220
цитокин фактор некроз,220
соответствие государственный задание,220
мочь полный мера,220
это необходимый отметить,220
короткий плечо хромосома,220
средний срок наблюдение,220
дистанционный лучевой терапия,219
размер левый желудочек,219
существовать целый ряд,219
уровень нг мл,219
достоверно чаща встречаться,219
предел прочность изгиб,219
первое полугодие год,219
боль ваш мм,219
развитие сердечно-сосудистый патология,219
больной рак молочный,218
критерий отбор пациент,218
максимальный доза мг,218
интерстициальный поражение лёгкое,218
наиболее перспективный направление,218
показать положительный влияние,218
воспалительный заболевание сустав,218
важный прогностический фактор,218
повышаться риск развитие,218
год быть ввести,218
использование критерий стьюдента,218
уровень глюкоза плазма,218
настоящий время существовать,218
острый кишечный инфекция,218
тысяча рубль выше,218
обменный курс цена,218
патология щитовидный железа,218
изменение слизистый оболочка,218
последний десять год,218
профессиональный служебный деятельность,218
том е весь,218
головной спинной мозг,218
валовый региональный продукт,218
помощь компьютерный программа,217
человеческий капитал отрицательный,217
снижать качество жизнь,217
оценка потенциальный выпуск,217
составлять мужчина женщина,217
клапанный аппарат сердце,217
средний профессиональный образование,217
занимать промежуточный положение,217
линейный алгебраический уравнение,217
пациент метаболический синдром,217
кольцо митральный клапан,217
который быть создать,217
формирование костный ткань,217
сокращение продолжительность жизнь,217
два половина год,217
потребление ммоль сут,217
федеральный региональный уровень,217
удельный затрата труд,217
отношение сигнал шум,217
средний доза мг,216
объём левый желудочек,216
капитал коэффициент джиня,216
обращаться медицинский помощь,216
мнк отрицательный весь,216
изменение процентный ставка,216
группа дексмедетомидин пациент,216
ассоциироваться повышенный риск,216
работа быть продемонстрировать,216
рисунок начальный этап,216
мобильный генетический элемент,216
ил фактор некроз,216
группа дексмедетомидин пропофол,216
весь выборка неравенство,216
настоящий работа быть,216
радикальный хирургический лечение,216
европа северный америка,216
большой интерес вызывать,216
социально значимый заболевание,216
рассматриваться одновременно страна,216
подавлять большинство больной,216
отрицательный бедный страна,216
совместный эффект перенос,216
инструментальный метод исследование,216
синдром сухой глаз,216
мочь привести возникновение,216
давать основание предполагать,216
менее нг мл,215
подготовить основа материал,215
большинство автор считать,215
повторный инфаркт миокард,215
интенсивность болевой синдром,215
последний десятилетие быть,215
снижение острота зрение,215
фон комбинированный терапия,215
тип иммунный ответ,215
уровень триглицерид тг,215
система непрерывный образование,215
задержка натрий вода,215
большой значение придаваться,215
правый желудочек пж,215
автор настоящий работа,215
недавно быть опубликовать,215
больной быть разделить,214
главное образ счёт,214
определённый промежуток время,214
подкожный форма мт,214
венозный тромбоэмболический осложнение,214
плата плата плата,214
развитие сердечно сосудистый,214
высокий содержание жир,214
антиаритмический препарат класс,214
частота нежелательный явление,214
настоящее время описать,214
страна дальний зарубежье,214
максимальный минимальный значение,214
мочь лежать основа,214
сфера государственный управление,214
фон проводить терапия,214
фактор риска инсульт,213
работа подготовить основа,213
настоящий работа представить,213
уровень половый гормон,213
эффективность хороший переносимость,213
управление транспортный средство,213
быть сопоставимый таковой,212
мозговой инсульт ми,212
дробный сантиметр например,212
развитие клинический проявление,212
группа лекарственный средство,212
быть предложный метод,212
случай рецидив туберкулёз,212
компонент внеклеточный матрикс,212
вне зависимость уровень,212
осложнение послеоперационный период,212
эпидемиологический исследование показать,212
принцип доказательный медицина,212
клинический проявление болезнь,212
развитие когнитивный нарушение,212
режим инфляционный таргетирование,211
международный разделение труд,211
профилактика сердечно-сосудистый заболевание,211
течение несколько минута,211
результат рандомизировать клинический,211
ремоделирование сосудистый стенка,211
конечный диастолический размер,211
автор обращать внимание,211
субъект малое предпринимательство,211
больной бронхиальный астма,211
липопротеид высокий плотность,211
достоверно выше группа,211
увеличивать риск смерть,211
составлять миллиард доллар,211
развитие воспалительный реакция,210
уровень сывороточный креатинин,210
этап первое этап,210
программа результат обсуждение,210
который сей пора,210
пациент цирроз печень,210
том е наличие,210
это позволять предположить,210
риска сердечно-сосудистый событие,210
область голов шея,210
мочь приводить увеличение,210
это иметь место,210
состояние иммунный система,209
клетка проксимальный каналец,209
ведущий роль играть,209
менее настоящее время,209
пациент неклапанный фп,209
концентрация мг литр,209
показатель летальность кардиохирургический,209
частота инфекционный осложнение,209
краткосрочный финансовый вложение,209
следовать отметить работа,209
эндотелиальный гладкомышечный клетка,208
свой преимущество недостаток,208
содержание сухой вещество,208
реципиент почечный трансплантат,208
причина повторный вмешательство,208
ушко левый предсердие,208
страна развивающийся страна,208
практический интерес представлять,208
й линия лечение,208
й неделя терапия,208
внезапный коронарный смерть,208
орган внутренний дело,207
наиболее значимый фактор,207
большой часть который,207
мультиспиральный компьютерный томография,207
том плата наш,207
ил ил фно,207
риска инфаркт миокард,207
уравнение навий стокс,207
математический модель процесс,207
прогрессирование деструкция сустав,207
статистически значимый выше,207
встречаться значительно чаща,207
профиль экспрессия ген,207
период инфаркт миокард,207
который широко использоваться,207
тысяча год назад,207
реализация инвестиционный проект,207
левый желудочек сердце,207
головной мозг также,207
давать возможность оценить,207
прогностически неблагоприятный фактор,207
краткосрочный процентный ставка,207
оказаться достоверно выше,207
результат многоцентровой исследование,207
развитие фибрилляция предсердие,206
существовать единый мнение,206
каждый конкретный пациент,206
широкий спектр биологический,206
гипертрофия миокард лж,206
исследование соавт соавт,206
мочь вносить вклад,206
больной рак яичниковый,206
мировой финансовый рынок,206
распоряжение правительство рф,206
источник таблица составить,206
стадия жизненный цикл,206
должный составлять менее,206
воспаление дыхательный путь,206
константа равновесие реакция,206
окружающий природный среда,206
женщина детородный возраст,206
летальность кардиохирургический операция,205
психол наука метр,205
привести выше дать,205
двойной антиагрегантный терапия,205
научный практический интерес,205
отдел головной мозг,205
снижение транскрипционный активность,205
створка митральный клапан,205
страна тропический африка,205
несмотря значительный успех,205
диастолический артериальный давление,205
рост численность население,205
который быть достигнуть,205
условно норма повышение,204
год следовать отметить,204
концентрация севофлуран кровь,204
прямая корреляционный связь,204
клапанный порок сердце,204
свой очередь вызывать,204
отметить достоверный снижение,204
тяжёлый сопутствующий патология,204
исследование всемирный банка,204
накопление вымывание анестетик,204
кровь газовый смесь,204
предрасполагать фактор развитие,204
благоприятный профиль безопасность,204
накопление кровь вымывание,204
иа время ик,204
развитие иммунный ответ,204
защита право потребитель,204
выпускной отверстие оксигенатор,204
приводить большой палец,204
изменение концентрация севофлуран,204
родственник степень родство,204
который мочь вызывать,204
противоположный точка зрение,204
пациент получать плацебо,204
изменение обменный курс,204
программа ослабление наказание,203
быть посвятить изучение,203
периферический сопротивление сосуд,203
система свёртывание кровь,203
уровень лактат кровь,203
анализ литературный источник,203
метод обследовать больной,203
вид медицинский помощь,203
критерий включение исключение,203
том далее однако,203
характер том е,203
доза облучение население,203
этиологический фактор развитие,203
публа кац й,203
помощь программный обеспечение,203
давать основание считать,203
синдром подъём сегмент,203
отдалённый послеоперационный период,203
снижение сад мм,203
который мочь использоваться,203
стенка мочевой пузырь,203
функциональный состояние эндотелий,203
единый точка зрение,203
состояние здоровье пациент,202
отношение риск ор,202
х х век,202
визуальный аналоговый шкала,202
год риск развитие,202
австралия новый зеландия,202
