text,freq
и все,2588
когнитивных функций,2587
этот процесс,2587
как показано,2586
к группе,2585
доступа к,2584
углеводного обмена,2584
и особенно,2582
высокого уровня,2582
чувствительности к,2579
жизни больных,2579
данные свидетельствуют,2575
из трех,2575
исследовании у,2573
что наличие,2572
и эффективности,2571
полости рта,2568
внимание уделяется,2566
по нашим,2565
основанных на,2564
с формированием,2563
одну из,2563
млрд руб,2560
под руководством,2559
и развитию,2558
для женщин,2558
варьирует от,2558
последнее десятилетие,2554
в клинике,2553
мл кг,2552
в третьих,2552
в неделю,2552
были обнаружены,2551
рассматриваться как,2551
между и,2549
каждой из,2546
технологий и,2545
были опубликованы,2544
более высокая,2542
по своей,2541
на снижение,2541
пациентов при,2540
и социально,2540
исследование в,2539
используются в,2539
необходимых для,2539
уже на,2538
связанная с,2536
этот метод,2535
резистентности к,2533
с хобл,2531
предположение что,2530
к образованию,2529
людей в,2528
относительный риск,2526
время беременности,2526
что во,2526
с на,2526
проводили в,2526
и качества,2525
для разработки,2521
по классификации,2521
прошлого века,2520
от их,2518
неблагоприятный прогноз,2517
что более,2517
в экспериментальных,2515
при снижении,2515
на ее,2515
на качество,2514
заработной платы,2514
на нефть,2511
мнение что,2510
взрослого населения,2509
мужчин в,2508
рф и,2508
считает что,2507
но с,2507
данного исследования,2507
большое внимание,2504
что позволило,2504
для поддержания,2503
х х,2501
процессы в,2500
мг раза,2500
не зависит,2500
оперативного вмешательства,2499
воспаления в,2498
том же,2496
и уровень,2496
л н,2496
по определению,2496
отрицательное для,2495
вич инфекции,2495
болезнью сердца,2494
эндотелиальных клеток,2493
является не,2493
и высокой,2493
со временем,2493
видно из,2491
отражение в,2488
после введения,2487
в совокупности,2487
значение имеет,2486
уже не,2484
россии на,2483
оценивали по,2483
среди женщин,2481
е место,2480
наблюдается в,2480
по гг,2480
государства в,2480
что частота,2478
ишемическая болезнь,2477
при сд,2477
таких больных,2476
а следовательно,2476
этих препаратов,2473
что этот,2469
см также,2468
к м,2467
контрольной группы,2467
все больше,2466
среди лиц,2466
особый интерес,2466
он был,2465
нашему мнению,2464
среднее значение,2464
там же,2462
риска в,2462
сердечного ритма,2462
течение мин,2462
рис и,2461
и результаты,2461
масса тела,2460
в научной,2460
анализа и,2459
или при,2455
ч в,2451
у одного,2451
год в,2451
повышает риск,2450
всех больных,2450
пациентов у,2449
при поступлении,2447
данной группы,2446
требований к,2446
основой для,2445
функциональной активности,2445
исследовании было,2444
для каждой,2443
эпидемиологических исследований,2442
аг у,2442
так при,2441
работ посвященных,2441
ра в,2440
в покое,2437
млн лет,2436
в годах,2435
можно найти,2434
в наших,2434
первого года,2429
года после,2429
для использования,2429
перекисного окисления,2429
от ссз,2428
в китае,2426
для всей,2426
безопасности и,2425
были проведены,2424
во втором,2424
у беременных,2423
в процесс,2422
на течение,2422
с тяжелой,2420
иммунный ответ,2419
артериальной гипертензией,2419
смерти в,2417
в клеток,2417
разных авторов,2415
не на,2415
или на,2414
ад мм,2414
странах мира,2414
всех случаях,2413
наблюдения за,2412
средств и,2412
давления ад,2412
предположение о,2411
на с,2411
цены на,2410
производительности труда,2410
тенденцию к,2409
выше у,2409
среди мужчин,2409
всех случаев,2409
широкое применение,2408
длительное время,2404
из ведущих,2404
с мочой,2404
у молодых,2403
определяли по,2402
при формировании,2401
для выполнения,2398
по применению,2398
заметим что,2397
в дополнение,2396
работах и,2396
результаты в,2395
информационных технологий,2394
приводящих к,2394
какой либо,2393
причем в,2391
к инсулину,2391
мозга в,2390
ассоциирован с,2389
развитие и,2387
помимо этого,2387
сыворотки крови,2387
так называемых,2385
мг м,2385
наши данные,2385
сч т,2383
рф от,2383
такими как,2382
странах с,2381
хсн и,2381
в числе,2381
в спине,2381
у больного,2380
больным с,2380
после чего,2379
среды в,2377
на современном,2377
европейского общества,2377
в многочисленных,2377
этом не,2376
в это,2375
при остром,2374
исследования на,2374
в на,2374
к его,2374
и наличие,2373
послеоперационных осложнений,2372
течение нескольких,2372
когда в,2371
степени выраженности,2371
момент времени,2371
при введении,2370
роста в,2370
хирургического вмешательства,2368
дополнение к,2368
спинного мозга,2367
и зарубежных,2367
два раза,2366
об отсутствии,2365
для применения,2364
расходы на,2363
ряд исследований,2363
по некоторым,2360
связанного с,2360
года и,2360
до м,2360
в широком,2359
за пределы,2359
разных странах,2359
течение нед,2359
положительный эффект,2359
и степени,2359
основываясь на,2358
за лет,2358
добавленной стоимости,2356
рандомизированных исследований,2355
уровня в,2354
труда в,2354
исследований посвященных,2353
не просто,2353
здоровых людей,2353
в детском,2350
о роли,2348
функции и,2346
корреляции между,2346
злокачественных новообразований,2346
к применению,2345
также у,2345
кислорода в,2344
сказать что,2343
данным исследования,2341
взрослых пациентов,2340
на данных,2339
в интервале,2339
период до,2337
что после,2337
влияющие на,2336
что обусловлено,2336
для снижения,2336
не был,2334
к возникновению,2334
является основным,2333
окисления липидов,2332
общества и,2332
исполнительной власти,2332
их обсуждение,2331
с н,2331
фп в,2330
такого рода,2329
й группы,2327
основанная на,2327
с которыми,2326
для россии,2326
форм кислорода,2326
так называемые,2324
основаны на,2322
уровень доказательности,2321
с позиции,2320
при аг,2320
с т,2320
что даже,2318
данным разных,2318
г до,2316
согласно которому,2316
активных форм,2316
согласно которой,2316
процессов и,2315
на повышение,2315
данном исследовании,2314
ситуации в,2312
друг друга,2312
гладкомышечных клеток,2310
в рекомендациях,2310
в орит,2308
модели в,2307
может рассматриваться,2307
некоторые из,2306
см и,2306
по диагностике,2305
й линии,2304
на границе,2302
во франции,2302
отличаются от,2300
через год,2300
больных хсн,2299
ишемического инсульта,2298
них в,2297
большинства пациентов,2297
на риск,2296
к таким,2295
спрос на,2294
базируется на,2294
за сч,2293
и которые,2292
число больных,2292
м к,2292
факторов и,2291
до при,2291
организации здравоохранения,2290
более высокую,2290
летального исхода,2290
содержания в,2289
предполагают что,2289
давление в,2288
препаратов и,2287
конце х,2287
от сердечно,2286
заболевания у,2285
этого показателя,2285
еще один,2284
это приводит,2283
первой линии,2283
в самом,2279
и реализации,2279
согласно результатам,2278
зависимость между,2276
а см,2275
в реализации,2275
тот же,2275
связывается с,2273
санкт петербург,2272
мнению авторов,2272
является независимым,2272
ссз в,2272
чувствительность к,2271
в любом,2269
др а,2268
с реактивного,2268
после лечения,2266
и наиболее,2266
и позволяет,2266
на три,2265
которая может,2265
пор не,2265
обучения и,2264
этого метода,2263
не была,2263
все чаще,2263
пребывания в,2262
воспалительной реакции,2262
стран с,2262
й и,2262
патологического процесса,2261
нуждаются в,2260
лиц в,2260
был проведен,2260
в реальной,2259
на показатели,2259
вероятность развития,2259
тех пор,2259
для построения,2259
сводится к,2258
у некоторых,2256
с различной,2255
и выше,2255
две группы,2254
также является,2253
риск смерти,2253
л а,2252
тыс руб,2252
метаболического синдрома,2251
и со,2251
реактивного белка,2251
прямой кишки,2250
с при,2250
общей смертности,2250
день в,2248
могут служить,2247
больных перенесших,2246
научной литературе,2246
и клинических,2244
республики беларусь,2244
что согласуется,2243
данным ряда,2242
так что,2241
с ее,2241
в объеме,2240
целом и,2239
по итогам,2238
время и,2238
всемирной организации,2237
связанное с,2235
утверждать что,2234
производства в,2234
по степени,2232
относящихся к,2232
наличие у,2232
окислительного стресса,2231
ишемической болезнью,2231
у данной,2230
и сша,2228
от его,2227
и степень,2227
экспериментальных исследований,2227
как к,2227
категории больных,2225
и приводит,2225
что несмотря,2224
на состояние,2223
в западной,2223
что среди,2222
артерий и,2222
а п,2221
где в,2221
белка в,2221
новых случаев,2221
на первый,2220
нашим данным,2217
всем пациентам,2216
из стран,2216
с окс,2215
для более,2215
продукции и,2214
до н,2214
и уровня,2213
тем в,2213
в центральной,2212
хх в,2212
сообщения о,2211
данной патологии,2211
более высоким,2211
р а,2211
миокарда им,2211
на группы,2209
й группе,2207
об их,2206
рассматривается в,2205
существенное влияние,2205
органов мишеней,2204
нагрузки на,2203
в положении,2203
содержание в,2203
крови при,2202
с уменьшением,2202
на результаты,2202
группа группа,2202
системы управления,2201
что снижение,2201
вич инфекцией,2201
управления и,2200
инфарктом миокарда,2200
по критериям,2200
реакции на,2198
направлены на,2198
ст и,2198
имт кг,2197
и были,2197
это обусловлено,2196
не позволяют,2196
поэтому для,2195
сразу после,2195
веществ в,2194
к году,2193
полученных данных,2193
что увеличение,2193
систем в,2193
обучения в,2192
полученные нами,2191
различных видов,2189
особое значение,2188
в группу,2188
на вопрос,2185
осложнений при,2184
на том,2183
с другом,2182
в снижении,2182
и п,2180
января г,2178
пациента и,2176
лет у,2176
инсульта и,2175
друг с,2175
только от,2174
социально экономических,2173
артериальной гипертонии,2173
заметить что,2173
широкий спектр,2172
или более,2172
имеет вид,2171
что делает,2170
сосудистого риска,2169
миокарда лж,2169
до мес,2169
больных получавших,2168
по всему,2166
взаимодействие с,2165
пут м,2163
данным в,2160
высокой плотности,2159
активность в,2158
разделены на,2156
коронарной артерии,2156
условий торговли,2156
с показателями,2154
в несколько,2154
на рост,2153
физической активности,2153
в теории,2152
ссз и,2151
знаний и,2151
как результат,2151
снижает риск,2150
риска сердечно,2150
ч и,2148
отношения к,2147
числе с,2146
с нормальным,2146
большое число,2145
исследований было,2143
и функции,2142
из важных,2141
для детей,2141
оценки качества,2140
конечном счете,2140
в практике,2140
между двумя,2140
рабочей силы,2140
рекомендациях по,2140
эти результаты,2139
лимфатических узлов,2139
денежно кредитной,2137
точка зрения,2137
в определенной,2136
на этот,2136
время для,2135
на эффективность,2134
для этих,2134
с см,2134
на все,2133
к оценке,2132
в настоящий,2132
эффективности лечения,2130
лишь у,2130
по разному,2130
с им,2129
и наконец,2129
гена в,2129
культуры и,2129
был предложен,2128
для большинства,2128
больных со,2128
исследованиях было,2128
для улучшения,2128
аг с,2128
другие авторы,2127
и отсутствие,2127
факторов на,2124
что к,2124
этот факт,2122
дней после,2121
с изменением,2121
на самом,2120
о и,2120
на экономический,2119
находящихся на,2119
на прогноз,2119
в организации,2118
стран мира,2118
инфекционных осложнений,2116
примерно у,2112
прогностическое значение,2112
современном этапе,2111
разделить на,2111
была предложена,2110
из всех,2108
может являться,2108
продукции в,2107
что большинство,2107
хс лпвп,2106
самом деле,2105
случаев на,2104
нарушений в,2102
ресурсов и,2101
темпы роста,2101
лет лет,2101
из больных,2101
системы с,2101
учитывать что,2100
составила в,2099
по и,2099
инновационной деятельности,2098
этих пациентов,2097
в к,2096
в другой,2096
и имеют,2093
пожилых людей,2091
был разработан,2091
г был,2087
оценка эффективности,2086
п н,2086
левого предсердия,2086
является более,2085
статистически значимо,2085
уровень возрастает,2084
глюкозы в,2084
у в,2084
что из,2083
общества в,2083
многие авторы,2083
так называемый,2083
по созданию,2082
все пациенты,2081
могут иметь,2081
высокую эффективность,2080
в лимфоцитов,2080
кальция в,2080
и среди,2079
развития осложнений,2079
рис рис,2078
в экономической,2078
или их,2077
эффективность в,2077
это означает,2076
митрального клапана,2075
информации в,2073
гг и,2073
как один,2072
может достигать,2072
следует учитывать,2071
легочной ткани,2070
можно определить,2070
молодого возраста,2070
характерные для,2070
к появлению,2069
и менее,2067
решения задачи,2066
достоверное снижение,2066
декабря г,2066
мм и,2066
с контролем,2066
опухоли в,2064
у каждого,2063
антигипертензивной терапии,2063
с ней,2063
большого числа,2063
людей и,2062
федерации на,2061
была проведена,2061
пациентов которым,2061
и больных,2060
при воздействии,2060
после окончания,2058
что их,2057
смертности и,2057
д и,2056
и качество,2055
физической нагрузке,2055
человеческий капитал,2055
решение о,2054
клеток с,2054
который может,2053
возраста в,2053
риск возникновения,2053
либо в,2052
лечении больных,2052
опираясь на,2052
по вопросам,2052
течение последних,2051
исследованиях в,2051
доверительный интервал,2051
страны и,2051
и социальной,2050
на при,2049
в культуре,2048
информации и,2048
она не,2048
многих странах,2048
случаев и,2048
из таких,2046
у нас,2046
в обоих,2046
продемонстрировали что,2045
клиническая картина,2045
других факторов,2044
в какой,2044
механизм действия,2043
использовать в,2043
значительно ниже,2041
в производстве,2040
широко используется,2039
и эффективность,2038
систем и,2038
и формирование,2037
можно отметить,2037
значительной мере,2037
с больными,2036
анализ результатов,2036
и повышения,2036
данной статье,2035
в российских,2035
кожи и,2033
является причиной,2033
фактор риска,2033
государственной службы,2032
авторы считают,2031
качества и,2031
том случае,2030
когнитивных нарушений,2030
основе анализа,2030
использование в,2030
что как,2029
влиянием на,2029
с мс,2028
й день,2027
медикаментозной терапии,2027
было предложено,2027
с уч,2027
органов дыхания,2026
и систем,2026
в при,2026
терапии с,2025
среди населения,2025
постановки диагноза,2023
на р,2021
анализ данных,2021
снижение частоты,2020
свидетельствует об,2020
капитала в,2019
время ик,2018
около млн,2018
на модели,2018
интерес представляет,2017
также было,2017
при хсн,2017
несколько лет,2017
находится на,2016
профилактики и,2015
для предотвращения,2015
по состоянию,2014
по которым,2012
оценки риска,2011
общества кардиологов,2011
с нормальной,2010
потребления соли,2010
помощи в,2009
скф мл,2009
до а,2008
обратить внимание,2007
исследовании с,2007
жидкости в,2006
достоверность различий,2005
с появлением,2005
клинической картины,2004
как можно,2003
области и,2003
включают в,2002
золотым стандартом,2002
операции и,2000
на рынок,2000
элементов в,1999
шейки матки,1999
случаев при,1998
у пострадавших,1998
в крупных,1998
событий в,1997
миокарда левого,1996
и ил,1996
боли и,1996
высокой частотой,1996
лучевой терапии,1995
при создании,1995
и снижением,1995
для стран,1995
в для,1994
в данных,1994
только к,1993
повлиять на,1992
у половины,1992
больных на,1992
по эффективности,1991
обратной связи,1990
которых не,1990
вследствие чего,1988
была выше,1988
второй половине,1988
в ссср,1986
контроля и,1986
была разработана,1985
конца не,1985
у него,1984
фибрилляции предсердий,1982
о о,1982
сочетается с,1982
методов и,1982
днк и,1980
тех кто,1977
начала лечения,1976
эффект на,1976
какого либо,1976
и если,1975
течения заболевания,1973
и иных,1973
ош ди,1972
и многие,1971
именно поэтому,1971
по мг,1971
уч том,1970
первом этапе,1969
воды и,1969
с большей,1969
раннего возраста,1966
эффективность лечения,1966
в почках,1965
значительно более,1965
стран и,1965
в истории,1965
ресурсов в,1963
способствует развитию,1963
данного заболевания,1963
или же,1962
может использоваться,1962
целого ряда,1961
работах в,1961
клетки в,1961
следует из,1961
не так,1961
и возможно,1961
хс лнп,1960
в периферической,1960
ее в,1959
многие из,1959
этот вопрос,1958
и лишь,1958
с повышенной,1958
вслед за,1957
были разработаны,1956
до тыс,1956
этой категории,1954
биологически активных,1953
направлена на,1953
данного метода,1952
целом в,1952
и уровнем,1950
исследование было,1949
состояния и,1948
на различные,1948
с начала,1945
и сд,1944
к значительному,1944
которого является,1943
мероприятий по,1942
мм в,1942
этих больных,1940
российской экономики,1939
г были,1939
привела к,1939
можно получить,1938
так называемой,1938
основанной на,1937
и снижения,1937
частоты развития,1937
полученных в,1936
они были,1936
болезни и,1936
качестве примера,1935
ад у,1935
этих исследований,1934
этом у,1933
или не,1933
раза чаще,1932
данные что,1931
миокарда у,1931
обнаружили что,1930
в клетки,1929
антигипертензивных препаратов,1929
литературным данным,1928
мес в,1926
при рождении,1926
непосредственно в,1926
в европейских,1926
власти и,1926
увеличение числа,1926
авторы отмечают,1924
предполагает что,1924
или его,1924
приводя к,1923
от времени,1922
внутренних органов,1922
борьбе с,1922
более тыс,1921
и некоторые,1921
по аналогии,1920
цитокинов в,1920
в программе,1919
кислоты в,1919
больных при,1918
был использован,1917
используемых в,1917
к решению,1916
также к,1915
что повышение,1915
за пределами,1915
е с,1915
связей между,1914
кислорода и,1913
около тыс,1913
причиной смерти,1912
группы и,1909
оплаты труда,1909
белков и,1909
для моделирования,1908
возрастает неблагоприятный,1907
и снижению,1907
образ жизни,1907
возрастной группе,1907
легких в,1906
и прогрессирования,1906
необходимость в,1906
рабочих мест,1906
с артериальной,1906
для его,1906
сердечно сосудистыми,1906
с рекомендациями,1905
оказывает влияние,1905
злокачественных опухолей,1905
категории пациентов,1905
иными словами,1905
роли в,1901
кредитной политики,1901
н о,1901
о его,1900
в местах,1899
инновационного развития,1899
исследования показывают,1899
образовательных программ,1899
в разные,1899
внезапной смерти,1899
в годы,1898
принято считать,1897
ассоциированы с,1897
свободных радикалов,1897
больных скв,1897
с определением,1896
до от,1896
процентных ставок,1895
что только,1895
и анализ,1894
который является,1894
однако несмотря,1893
лечение в,1893
если не,1893
и мм,1893
с такими,1892
оценке эффективности,1892
пациентов из,1892
через и,1891
инфекции и,1891
операции в,1891
литературе имеются,1890
однако на,1890
федерации и,1890
липидного обмена,1889
при ее,1889
реальной клинической,1888
д яльност,1888
всей выборки,1887
к изучению,1887
пациентами с,1886
показания к,1886
расстояние между,1886
и методов,1886
используются для,1886
по год,1885
характерно для,1885
хозяйства и,1884
принимая во,1884
исследования было,1883
табл в,1882
детском возрасте,1882
для производства,1880
где и,1880
и детей,1880
функции в,1878
до случаев,1878
на сердце,1878
контрольная группа,1878
развивающихся странах,1876
достоверно выше,1876
хсн в,1876
д н,1874
большинство из,1873
летальных исходов,1871
правого желудочка,1871
при сочетании,1870
отечественных и,1870
тазобедренного сустава,1869
железы и,1869
а их,1869
приводящие к,1869
нарушения в,1869
этот эффект,1868
возрастных групп,1867
магнитного поля,1867
в генах,1866
тканей и,1866
тромбоэмболических осложнений,1866
для него,1866
что требует,1866
однако для,1865
что указывает,1865
мкг мл,1864
с рис,1864
и б,1863
и времени,1863
крови больных,1862
оперативного лечения,1861
такой же,1861
исследования не,1861
в развивающихся,1861
является фактором,1861
например для,1860
клинических и,1859
том чтобы,1859
данные были,1859
возможность использования,1859
в практику,1858
на которых,1858
соответствии со,1857
также как,1857
сельской местности,1856
тела в,1856
хирургическое лечение,1856
и лет,1856
рассматриваются как,1856
л с,1855
хорошо известно,1855
хх века,1854
по возрасту,1853
чувствительность и,1852
недостаточности и,1852
по своему,1852
в роли,1851
днк в,1851
полагать что,1850
генов в,1848
из факторов,1847
д а,1847
образом на,1847
к основным,1846
однако у,1845
высокой степенью,1845
онкологических заболеваний,1844
приведет к,1843
давления и,1843
также их,1843
одними из,1843
при более,1842
препаратов для,1842
данный метод,1842
лишь на,1842
представлен в,1841
во й,1841
цель работы,1841
экономической деятельности,1841
отношений в,1839
времени не,1838
что его,1838
нарушений ритма,1836
в образовании,1836
газа в,1836
под контролем,1836
баллов по,1835
был выявлен,1835
нашем случае,1835
значительная часть,1835
т клетки,1834
значимых различий,1834
роль играет,1833
сосудистой патологии,1833
при терапии,1831
при раке,1831
политики и,1830
важным фактором,1830
государственной политики,1829
на втором,1828
коэффициент джини,1827
ил в,1827
других стран,1827
не будет,1827
характерных для,1826
результатов лечения,1826
в реальном,1824
рынке труда,1823
как показали,1823
с оценкой,1823
к различным,1823
в отделении,1822
в число,1822
в комплексе,1822
не обнаружено,1822
услуг в,1822
сопутствующих заболеваний,1822
на работу,1821
патологический процесс,1821
нежелательных явлений,1820
однако это,1820
пациентов страдающих,1819
даже если,1819
в расчете,1818
факторов роста,1818
сут и,1818
россии по,1817
переход от,1817
ди р,1815
он может,1815
по развитию,1815
всех причин,1814
почек в,1814
артериальная гипертония,1813
на эти,1813
компьютерной томографии,1813
кальция и,1813
других исследованиях,1812
терапии на,1812
операции на,1811
некоторые исследователи,1811
проводили на,1811
было доказано,1810
образовательного процесса,1810
также могут,1810
лежит в,1809
в остром,1809
миокарда при,1808
мутаций в,1807
сад и,1807
дифференциальной диагностики,1806
результатов в,1805
общем случае,1803
играют важную,1803
со стабильной,1802
в отдаленном,1802
в большом,1802
средств в,1801
в такой,1801
утверждают что,1801
ранней диагностики,1800
в северной,1799
были представлены,1799
в трех,1799
возрастной группы,1798
программного обеспечения,1798
диапазоне от,1798
местного самоуправления,1798
чем больше,1797
на него,1796
по величине,1796
стороны и,1794
проводили по,1794
б а,1794
нашей работе,1794
нуждается в,1793
другими словами,1793
и разработки,1792
в ввп,1792
рецепторов в,1792
уровня ад,1791
возраста с,1791
не имеющих,1791
при повышении,1791
соавт показали,1791
быть обусловлено,1790
в создании,1790
что подтверждается,1790
многие исследователи,1789
